Cluster_ID,Number,SiO2,TiO2,Al2O3,Fe2O3,MgO,CaO,Na2O,K2O,SR87_SR86,Nd143_Nd144,Pb206_Pb204,Pb207_Pb204,Pb208_Pb204,La,Ce,Nd,Sm,Gd,Yb,Lu,Ba,Hf,Nb,Rb,Sr,Ta,Th,Y,Zr
0,And281,52.6635906,0.993465207,18.72681915,10.01192158,3.993730131,9.686285765,3.298304486,0.62588308,0.704005,0.512881,18.5908,15.6091,38.501,7.11,17.2,11.8,3.11,3.41,2.07,0.314,186,2.2,1.72,15.1,466,0.107,1.33,21.8,81.7
0,And282,52.98963388,1.071901191,17.07101897,11.07190119,4.545655051,9.160785179,3.434053816,0.655050728,0.703993,0.512882,18.5897,15.6074,38.4966,7.72,19.8,12.9,3.38,3.7,2.28,0.346,196,2.36,1.78,15,450,0.117,1.56,21.2,82.4
0,And283,54.63626541,1.170918874,16.4325564,11.26816468,3.88983219,8.037663455,3.760832653,0.803766345,0.704019,0.512884,18.5882,15.6077,38.4963,8.83,21.8,14.7,3.86,4.17,2.58,0.39,236,2.66,2.11,19.5,438,0.123,1.64,25.4,101
0,And284,50.98739704,0.883199365,18.49756872,9.625880718,6.222089908,10.13198373,3.036618041,0.615262479,0.703932,0.512862,18.6145,15.6094,38.5165,7.18,16.6,10.8,2.75,2.85,1.5,0.225,186,1.65,1.33,10,618,0.091,2.61,16,59.3
0,And285,51.00981721,1.170131888,15.76703137,11.93270089,7.298449741,9.291640498,2.895580604,0.634647804,0.704022,0.512894,18.5896,15.6078,38.496,7.99,19.6,13.7,3.65,3.99,2.38,0.356,190,2.54,2,15.4,397,0.129,1.3,25,93.2
0,And286,50.53308438,1.113676791,18.10719139,10.91580029,5.727480638,9.486139806,3.341030372,0.775596336,0.703892,0.512834,18.5662,15.6033,38.4635,19.3,43.6,23.7,4.97,4.65,2.2,0.329,290,2.89,5.98,12.7,628,0.3,1.77,22.9,136
0,And287,49.76596825,1.212107831,19.1950191,11.43664584,5.663126752,8.6635904,3.387940741,0.675601086,0.703739,0.512854,18.5873,15.6028,38.4712,13.8,31.1,20,4.43,4.23,2.08,0.314,235,2.35,3.19,8.55,699,0.172,2.01,21.5,95.5
0,And288,51.85508946,1.045666294,18.19459352,10.50092395,5.228331471,9.341285561,3.087205249,0.746904496,0.704067,0.512833,18.5913,15.6084,38.4999,12.6,29.7,19.7,5.09,5.38,3.02,0.45,317,3.07,2.72,22.9,628,0.166,2.34,30.6,112
0,And289,55.52609776,1.292460646,16.1955261,9.975144988,4.463960232,7.933719967,3.718309859,0.894780447,0.704102,0.512828,18.5908,15.6079,38.5007,11.5,27.2,18,4.59,4.83,2.76,0.412,309,2.88,2.63,22.9,583,0.156,2.04,27.5,105
0,And290,50.646086,0.883131202,18.09922822,10.59536935,6.350606395,9.932745314,2.957001103,0.535832415,0.704049,0.512843,18.5836,15.6072,38.4792,6.34,15.3,9.43,2.43,2.62,1.51,0.227,154,1.65,1.68,8.61,423,0.109,1.2,13.9,59.4
0,And291,53.53219256,1.098608429,18.02716559,10.65317265,3.925028297,8.23956322,3.635395166,0.888874093,0.703941,0.512832,18.5786,15.6043,38.4686,13.3,29.9,17.9,4.12,3.99,2.11,0.329,266,2.54,3.57,18,559,0.177,2.5,22,111
0,And292,51.2956972,0.834722698,17.5093023,10.05862933,7.224326204,9.609248198,2.792346167,0.675727898,0.70378,0.512839,18.5461,15.5958,38.4015,10.3,24.3,14.8,3.47,3.44,1.77,0.267,187,2.13,2.61,9.84,584,0.154,1.37,17.1,80.4
0,And293,51.84654235,0.893221442,18.71795155,10.40988939,4.793621737,9.894908638,2.95755544,0.486309452,0.7043,0.512806,18.6107,15.6112,38.5195,5.63,13.7,9.54,2.64,2.91,1.78,0.268,141,1.73,1.62,12.1,360,0.107,1.01,16.8,57.4
0,And294,51.29430726,0.83453841,20.81378534,9.084988244,3.765357825,10.76951948,2.990429302,0.447074148,0.704335,0.512796,18.6148,15.6147,38.533,5.37,13.3,9.28,2.53,2.79,1.67,0.252,132,1.62,1.62,11.6,412,0.097,0.856,16.6,57.1
0,And295,55.94349945,1.531881031,15.97533075,9.449915448,3.441758679,9.151497066,3.332338605,1.173778971,0.703531,0.512896,18.4935,15.5786,38.2728,5.51,13.8,9.33,2.44,2.52,1.4,0.206,95.3,1.59,1.86,3.89,450,0.107,0.867,13.3,58.5
0,And296,50.98598084,1.242832996,17.73771252,10.5060816,5.488350512,9.704040036,3.499817718,0.835183774,0.703932,0.512807,18.5973,15.6074,38.4968,19.5,43.9,24.3,5.41,5.35,2.75,0.413,323,3.24,6.28,17.8,517,0.347,3.3,28.3,149
0,And297,49.41195922,1.30945164,16.77486911,12.45522182,7.311104988,9.126481124,2.966106365,0.644805732,0.704144,0.512787,18.6123,15.6094,38.5105,12.4,29.7,18.6,4.57,4.75,2.6,0.393,213,2.78,5.13,12.3,406,0.283,2.02,26.4,121
0,And298,49.64114437,1.289895816,16.86786836,12.23747313,7.034893336,9.227716223,3.016371755,0.68463701,0.704163,0.512784,18.6118,15.6073,38.504,12.5,30,18.8,4.6,4.79,2.65,0.397,217,2.84,5.17,15.5,412,0.284,2.06,26.9,124
0,And299,57.12049013,0.765827093,16.16405718,7.488087134,6.15724983,6.861810756,3.675970048,1.766507828,0.706306,0.512404,18.7025,15.6109,38.614,18.26,31.78,16.58,3.46,3.46,1.6,0.23,536,3.42,6.31,46,508,0.34,4.35,15.09,129
0,And300,68.68834615,0.449010137,16.02149806,2.891353153,1.061296687,3.194094836,3.857405266,3.836995714,0.707143,0.512347,18.8143,15.6603,38.8373,42.19,68.64,29.13,5.14,4.45,1.88,0.28,930,5.39,14.09,148,365,1.08,19.8,18.11,259
0,And301,56.25570673,0.750752443,19.24564034,6.368995953,3.834924643,8.572781279,3.459548421,1.51165019,0.706676,0.512279,18.7172,15.633,38.6923,20.49,35.13,17.46,3.51,3.38,1.31,0.19,539,3.21,6.98,41,663,0.4,4.3,13.14,111
0,And302,61.44476495,0.720016226,17.02686258,5.870554829,3.174156037,5.577590481,3.488529319,2.697525578,0.707212,0.512338,18.7908,15.6079,38.6932,34.11,57.42,25.35,4.67,4.32,2.01,0.3,643,5.47,11.55,121,441,0.85,15.53,18.38,180
0,And303,64.88677567,0.636245468,16.23452145,4.686324143,2.226859137,4.289525895,3.43777793,3.601970309,0.707253,0.512268,18.7538,15.6151,38.6683,39.28,66.29,27.63,5.03,4.25,1.75,0.25,692,5.12,12.58,159,407,1.01,22.78,16.65,185
0,And304,63.0308342,0.758050013,16.22636785,5.417894988,2.888785185,5.132203467,3.380493302,3.165371001,0.707821,0.512245,18.7858,15.6541,38.8073,37.76,61.95,28.09,5.13,4.69,1.47,0.21,656,4.41,12.64,138,408,0.88,18.61,16.12,176
0,And305,58.58786647,0.80761498,17.9515431,6.326885287,3.935845156,7.227642923,3.056669355,2.105932733,0.707693,0.512296,18.7803,15.6299,38.7141,30.12,51.99,23.6,4.55,4.4,2.21,0.32,593,3.58,10.04,65,503,0.63,9.09,20.76,165
0,And306,64.53532453,0.785755313,15.92188397,4.985640437,2.398621482,4.704192993,3.205054566,3.463526709,0.708998,0.512242,18.8019,15.6465,38.786,41.17,67.7,30.84,5.68,5.15,1.64,0.23,693,6.26,14.5,158,338,0.97,18.3,17.7,215
0,And307,58.20269596,0.908637044,17.23414878,6.919620569,4.083874189,6.71992012,3.694458313,2.236645032,0.705448,0.512592,18.5963,15.6239,38.5695,26.3,55.19,26.41,5.23,4.56,1.81,0.284,547.11,4.69,8.54,70.69,513.38,0.565,9.23,20.48,185.22
0,And308,57.30684767,0.918346975,17.29886205,7.24695548,4.531842683,6.977440607,3.693351966,2.026352565,0.704916,0.512576,18.5805,15.6117,38.5401,24.19,50.71,24.25,4.77,4.36,1.75,0.282,475.68,4.28,7.97,65,501.38,0.535,8.71,19.77,172.68
0,And309,58.63790693,0.878769722,17.43559017,6.790493309,3.674855203,6.440982624,3.844617535,2.296784502,0.70501,0.512591,18.5822,15.6054,38.5246,27.45,57.35,26.04,4.89,4.36,1.74,0.285,529.56,4.72,8.8,77.67,512.66,0.56,9.7,20.32,195.01
0,And310,55.64878634,1.038857257,17.62061732,8.161022875,4.64489062,7.571671162,3.745879533,1.568274898,0.704255,0.512628,18.6298,15.6275,38.5699,23.95,50.18,25.74,5.09,4.71,1.81,0.265,447.69,3.38,6.27,35.14,931.06,0.36,6.77,21.07,141.16
0,And311,56.42050565,0.95932847,17.3378635,7.71459978,4.696712301,7.364844609,3.85729989,1.648845808,0.704269,0.51264,18.6725,15.6208,38.6019,24.3,50.61,25.6,5.07,4.52,1.86,0.276,479.26,3.33,6.04,39.48,922.22,0.35,8.3,20.54,139.51
0,And312,54.8206614,1.039064842,17.43430912,8.072734539,5.205315216,8.042761515,3.846538116,1.538615246,0.704221,0.512699,18.6923,15.6357,38.6532,23.24,49.51,25.63,5.22,4.61,1.86,0.272,443.83,3.36,6.54,35.56,868.75,0.37,5.68,21.15,138.18
0,And313,55.05045459,1.04905585,17.23448896,7.992806474,5.455090419,7.932860426,3.796583075,1.488660206,0.704195,0.51271,18.6978,15.64,38.6718,22.23,47.26,25.03,5.01,4.52,1.82,0.279,414.46,3.38,6.48,33.49,774.11,0.38,5.42,19.68,134.94
0,And314,54.57451059,1.068717539,17.1494207,8.270075909,5.633240112,8.050339592,3.815421494,1.438274071,0.70412,0.512699,18.6707,15.6262,38.6072,22.7,48.39,25.03,4.97,4.58,1.79,0.283,420.59,3.29,6.63,33.61,791.53,0.36,5.2,20.21,136.68
0,And315,54.08051144,1.088802317,17.1111777,8.52062731,5.833583059,8.320847068,3.68594546,1.358505644,0.704061,0.512693,18.6504,15.618,38.564,21.19,45.62,24.05,4.86,4.51,1.8,0.279,382.12,3.39,7.23,31.11,741.87,0.43,4.01,19.76,138.48
0,And316,55.19824229,0.968740637,17.43733147,8.069509637,5.163287726,7.789873165,3.765105363,1.607909717,0.704283,0.512702,18.6723,15.6276,38.6202,22.91,48.14,24.57,4.97,4.7,2.09,0.313,455.93,3.22,5.37,36.89,889.36,0.31,7.53,22.47,133.2
0,And317,54.55635492,1.049160671,17.36610711,8.20343725,5.575539568,7.813749001,3.846922462,1.588729017,0.70422,0.512666,18.683,15.6255,38.6153,22.64,48.42,24.62,5.07,4.44,1.77,0.271,430.48,3.37,6.87,34.86,808.71,0.39,5.49,19.53,141.31
0,And318,53.12437612,1.137951687,19.18546616,8.584547814,4.242363745,8.764224396,3.753244161,1.207825913,0.70412,0.512729,18.6244,15.6154,38.5415,18.54,40.36,20.93,4.28,4.14,1.47,0.24,382.98,3.25,6.48,25.68,625.37,0.4,4.25,17.67,133.61
0,And319,54.26147705,1.137724551,18.19361277,8.582834331,4.231536926,8.433133733,3.76247505,1.397205589,0.704134,0.512726,18.6295,15.6205,38.5537,18.68,40.41,20.88,4.27,4.06,1.55,0.24,385.18,3.22,6.5,35.6,580.35,0.41,4.56,17.57,133.09
0,And320,52.20859507,1.206501147,18.62598464,9.572240503,4.865888922,8.854322465,3.659387775,1.00707947,0.704145,0.512742,18.6539,15.6133,38.5636,12.18,27.46,16.6,3.89,4.1,1.86,0.29,280.29,2.52,3.79,23,558.57,0.27,3.27,19.98,94.3
0,And321,61.24824403,0.521774032,17.39915713,6.873369456,2.809552478,6.241220149,3.351394742,1.555287979,0.703953335,0.512909226,19.11615993,15.62560673,38.84873348,12.58866667,23.22566667,12.799,2.686333333,2.337333333,1.257,0.193,728.6403333,2.096333333,2.399666667,30.59666667,756,0.158,4.450666667,11.76866667,73.62033333
0,And322,61.24924804,0.521355524,17.4253058,6.907960698,2.817325045,6.196109886,3.328654502,1.554040505,0.703958125,0.512933477,19.10197958,15.61925911,38.82751402,12.29766667,23.05633333,12.23533333,2.795333333,2.418333333,1.098666667,0.171333333,723.7923333,1.955666667,2.316666667,27.933,762,0.140333333,4.193666667,11.97366667,73.99233333
0,And323,60.33066132,0.571142285,17.39478958,7.49498998,3.186372745,6.342685371,3.146292585,1.533066132,0.703976084,0.512916557,19.12667534,15.62164197,38.85185423,11.91433333,22.982,11.62533333,2.646666667,2.271666667,1.093666667,0.155333333,751.1163333,2.101333333,2.275333333,25.43,768,0.149666667,4.897333333,10.95433333,69.30366667
0,And324,62.06135953,0.501303389,17.40525366,6.607178665,2.626829757,5.835171446,3.368758773,1.594144776,0.703952555,0.512924787,19.11397718,15.62570084,38.84577293,11.797,22.79966667,11.91933333,2.573666667,2.364333333,1.149,0.174333333,746.172,2.175333333,2.294,27.36966667,721,0.148333333,4.192666667,10.85433333,73.32266667
0,And325,61.2294094,0.512253917,17.35636802,6.940538369,2.842507031,6.277621535,3.284451587,1.556850141,0.703955105,0.512928247,19.12091573,15.62327994,38.8495004,12.193,23.44733333,12.14666667,2.646,2.392,1.255333333,0.179666667,704.506,2.070666667,2.264,27.86333333,754,0.163666667,4.452666667,12.13,72.76033333
0,And326,61.3864366,0.541733547,17.25521669,6.851926164,2.808988764,6.189807384,3.38081862,1.585072231,0.703982384,0.512926837,19.10361389,15.62572887,38.83969764,11.86766667,22.759,11.87366667,2.482333333,2.230333333,1.128666667,0.168666667,762.6573333,2.085333333,2.274333333,29.35966667,787,0.142333333,4.771666667,11.21033333,71.41966667
0,And327,61.30784708,0.533199195,17.47484909,6.911468813,2.806841046,5.995975855,3.360160966,1.609657948,0.703986934,0.512935917,19.10383307,15.62431718,38.83952743,11.17833333,22.089,11.72766667,2.603,2.181333333,1.040333333,0.162666667,759.8736667,2.055,2.305333333,28.84933333,769,0.144,4.850333333,10.924,71.85566667
0,And328,62.25961538,0.490785256,17.04727564,6.700721154,2.694310897,6.069711538,3.215144231,1.522435897,0.703945765,0.512919787,19.1120036,15.62103724,38.83629055,12.40466667,23.98766667,12.48733333,2.664666667,2.220666667,1.224666667,0.198,709.5863333,2.094,2.24,27.27,733,0.15,4.474666667,12.18733333,74.05366667
0,And329,60.98245614,0.551378446,17.4235589,7.097744361,2.967418546,6.135338346,3.298245614,1.543859649,0.703976854,0.512906926,19.12667934,15.62390569,38.855836,11.76266667,22.293,11.86133333,2.652,2.171333333,1.101333333,0.163,747.304,2.072666667,2.405333333,26.704,760,0.158333333,4.72,10.92366667,74.98233333
0,And331,59.84567592,0.651367873,17.687143,7.044794068,3.437218158,6.57380499,3.286902495,1.473093496,0.704029893,0.512901226,19.07203563,15.62289648,38.81085002,11.82266667,23.56133333,13.06433333,2.891666667,2.659333333,1.805666667,0.284,646.6723333,2.311666667,3.079666667,26.50833333,605,0.218666667,3.157,16.098,79.36633333
0,And332,59.60072231,0.642054575,17.80698234,7.092696629,3.481139647,6.701444623,3.240369181,1.43459069,0.704046812,0.512897056,19.07085368,15.62312475,38.81100821,11.40166667,22.36933333,11.862,2.772666667,2.501666667,1.741,0.268,636.199,2.112,3.080666667,28.00433333,612,0.205666667,3.088666667,16.286,77.046
0,And333,56.36308806,0.743868114,16.26457579,8.252915159,6.342983514,7.921190189,3.075995175,1.035383997,0.703955395,0.512883646,19.05819656,15.61194734,38.78469363,7.365,16.24566667,11.73566667,2.865,2.555666667,1.201,0.165333333,457.0626667,1.914,2.490333333,15.73066667,474.5973333,0.149666667,1.23,12.32933333,65.21033333
0,And334,60,0.673028629,17.6393772,6.91109995,3.385233551,6.659969864,3.274736313,1.456554495,0.704029793,0.512905016,19.06633507,15.62012315,38.80432319,11.97633333,23.73,12.61433333,2.749666667,2.852333333,1.751,0.264333333,636.4816667,2.1,3.056,28.33633333,605,0.19,3.166666667,16.07033333,81.68433333
0,And335,59.50040128,0.642054575,18.20826645,7.203049759,3.501203852,6.320224719,3.180176565,1.444622793,0.704040822,0.512898296,19.08607286,15.6324129,38.84009311,11.51366667,23.37266667,12.52533333,2.847333333,2.913333333,1.895333333,0.285,637.8913333,2.269,3.25,25.62466667,606,0.205,3.378333333,17.07333333,82.894
0,And336,60.59937857,0.681567605,16.83872908,7.587451138,3.768667936,5.933647389,3.067054225,1.523504059,0.704040092,0.512895726,19.06495396,15.62439628,38.80946235,9.773,19.64,11.201,2.632333333,2.520666667,1.788333333,0.296333333,649.722,2.363666667,3.166,28.43266667,543,0.209333333,3.462666667,16.27133333,84.71966667
0,And337,53.52126806,0.581861958,17.40569823,9.74117175,5.979133226,8.727929374,3.360754414,0.682182986,0.703955485,0.512894296,19.0482466,15.61873148,38.77398678,6.716,18.55866667,17.46933333,5.067,4.304666667,1.342,0.179,236.4403333,1.540333333,2.092333333,9.303666667,480.027,0.110666667,0.673,15.54866667,47.93633333
0,And338,59.90774168,0.661853189,17.67950261,7.029683113,3.439630967,6.598475732,3.239069394,1.444043321,0.704039272,0.512884866,19.05150921,15.60789748,38.76996696,11.88166667,23.53,13.30366667,3.148666667,2.848,2.007666667,0.293333333,646.2413333,2.359666667,3.347,26.75366667,604,0.206,3.348666667,16.87766667,87.50766667
0,And339,60.77979353,0.751728977,17.12939761,6.625238048,3.74862183,5.823393806,3.758644883,1.383181317,0.704020783,0.512857225,18.94565853,15.61610032,38.6813366,12.09766667,22.741,13.43066667,3.082333333,2.562333333,0.931,0.147666667,633.3166667,2.455,4.030666667,26.94133333,537,0.241333333,1.964666667,11.05266667,92.81766667
0,And340,58.88721805,0.822055138,16.84210526,7.187969925,4.882205514,6.496240602,3.639097744,1.243107769,0.704045832,0.512863945,18.96556545,15.63093913,38.72480376,11.82566667,22.75433333,13.53733333,3.184666667,0.929666667,0.164333333,1.003333333,592.2096667,0.157666667,4.303666667,23.89666667,541,2.354666667,6.323666667,11.575,91.98
0,And341,58.44286144,0.802648741,16.86565667,6.92284539,5.317547908,6.852613625,3.541687569,1.254138658,0.704040912,0.512855225,18.97532326,15.6249149,38.7212535,12.02933333,24.56333333,13.28333333,3.032,0.938666667,0.169,1.185666667,794.422,0.175333333,4.175,22.871,573,2.496666667,4.518,12.238,94.15233333
0,And342,60.45226131,0.793969849,16.77386935,6.653266332,4.864321608,5.51758794,3.59798995,1.346733668,0.704018313,0.512848714,18.96850781,15.62088406,38.70900781,10.97933333,21.042,12.63366667,2.917,0.893,0.154333333,1.004666667,654.5893333,0.146333333,4.121666667,26.22833333,507,2.397333333,3.361,10.76866667,95.61533333
0,And343,61.79425357,0.713281093,16.99819168,5.907172996,3.375527426,5.645971469,4.068716094,1.496885674,0.704065162,0.512830174,18.96711169,15.62056368,38.70913596,12.52166667,24.90566667,13.51466667,3.014333333,2.444,0.911,0.131,652.2046667,2.693333333,4.379666667,29.16133333,574,0.279,4.513333333,10.06966667,103.9016667
0,And344,62.75924256,0.721370604,17.49323715,6.562468691,2.114016632,4.859232542,3.957519287,1.532912534,0.704065519,0.512827725,18.9621217,15.61815579,38.70644573,13.51566667,24.74133333,14.91833333,3.331,2.507,0.887666667,0.133666667,709.1463333,2.724,4.533666667,30.90066667,560,0.273,2.327333333,10.79333333,107.213
0,And345,59.79848866,0.83627204,17.57178841,7.073047859,3.929471033,5.813602015,3.647355164,1.329974811,0.704046602,0.512845934,18.95358086,15.61115338,38.68708751,11.655,23.295,13.579,2.872333333,2.425666667,0.983,0.132,657.6003333,2.550333333,4.504333333,24.51333333,530,0.275,2.195333333,10.11933333,100.8513333
0,And346,59.13741224,0.832497492,16.82046138,7.03109328,5.285857573,6.008024072,3.600802407,1.283851555,0.704026143,0.512842554,18.97018114,15.62226572,38.71438226,2.611666667,6.667,6.079333333,2.03,2.569333333,2.089333333,0.312,119.7543333,1.314666667,2.536,2.334666667,165.142,0.165333333,0.278,18.65733333,44.728
0,And347,59.1497042,0.822219994,17.21648451,7.329790434,4.311641432,6.276947759,3.619773388,1.273438283,0.704024202,0.512849696,18.96641013,15.62070485,38.71073388,11.201,23.671,13.00366667,2.999,2.713333333,1.082666667,0.151666667,622.2346667,2.441,4.579,24.911,529,0.293,1.985333333,11.38766667,99.97466667
0,And348,49.11699779,1.204093919,15.33212924,13.29520369,8.147702187,10.90708409,1.836243227,0.160545856,0.703736962,0.512978469,18.89350681,15.58015318,38.56938927,10.936,20.33733333,12.835,2.792333333,2.456666667,0.985333333,0.141333333,536.7863333,2.417,3.988666667,24.00266667,542,0.265333333,1.944666667,11.12266667,89.51533333
0,And349,59.61268312,0.692354004,17.33895244,7.56572346,4.103953442,6.000401365,3.391531206,1.294400963,0.704018213,0.512932447,18.97770316,15.62028234,38.72139668,7.394666667,14.48866667,8.658,2.188333333,2.308666667,1.346,0.201666667,596.2623333,2.26,2.826,23.716,403,0.198,1.600333333,12.33833333,79.40733333
0,And350,62.21531052,0.67221832,17.63820608,6.451289255,2.648740845,5.197150597,3.581820006,1.595264372,0.703970755,0.512885997,19.01794936,15.6110002,38.78063076,12.72733333,23.662,11.68633333,2.564333333,2.204333333,0.818666667,0.119,645.54,2.542,3.407,27.86966667,474,0.225333333,2.875333333,8.954,92.948
0,And351,61.35406219,0.651955868,17.51253761,6.27883651,2.537612839,6.539618857,3.580742227,1.544633902,0.703980624,0.512886117,19.01622698,15.60743292,38.77615138,13.77733333,26.305,13.00766667,2.638666667,2.417,0.794,0.126333333,745.8306667,2.331333333,3.3,30.32966667,533,0.226666667,2.849666667,9.592,89.29933333
0,And352,65.04008016,0.581162325,16.37274549,4.488977956,2.875751503,4.839679359,3.647294589,2.154308617,0.703840318,0.512983249,18.89120797,15.60665499,38.59563276,12.57233333,24.341,13.667,2.883,2.25,0.882333333,0.104,721.277,2.960666667,4.236333333,33.814,569,0.291,2.697333333,9.267333333,109.8636667
0,And353,62.82244304,0.58215397,16.25012546,5.169125765,4.235671986,4.717454582,4.597008933,1.62601626,0.703825909,0.512937897,18.90859187,15.61853825,38.62897877,10.60633333,20.71066667,11.807,2.557333333,2.354333333,0.866333333,0.134666667,529.6373333,2.524,3.889333333,24.84566667,552,0.245666667,2.188,8.563,89.99566667
0,And354,65.4359386,0.521721682,16.87568978,4.464733621,2.608608408,4.053376141,4.173773452,1.866158322,0.703841888,0.512914147,18.91658927,15.61884461,38.62629455,11.29933333,21.44366667,11.45666667,2.636666667,2.129,0.804333333,0.104,762.867,2.519666667,3.606666667,26.796,620,0.280666667,2.272,8.356,88.56833333
0,And355,64.96035331,0.54200542,16.24008833,4.506674696,3.131586871,5.028605842,4.06504065,1.525644886,0.703873797,0.512950758,18.9069986,15.59780837,38.60488987,10.085,19.994,11.266,2.221333333,1.938333333,0.820333333,0.107666667,552.2223333,2.205666667,3.334666667,29.00966667,523,0.220666667,2.077,8.088333333,88.515
0,And356,69.39205457,0.511637239,15.39927769,4.333868379,1.133627608,3.109951846,3.691813804,2.42776886,0.703874877,0.512927247,18.88602882,15.60423108,38.58303965,9.554666667,17.67533333,10.04633333,2.046666667,1.722,0.72,0.101333333,855.5453333,2.288333333,3.613333333,38.75333333,383,0.251,2.086333333,7.39,85.651
0,And357,64.40422323,0.633484163,16.84263449,4.876822524,2.724987431,4.374057315,4.042232278,2.101558572,0.703841428,0.512937537,18.89894816,15.61036944,38.59845114,10.55133333,20.936,12.01866667,2.665,2.373666667,1.012333333,0.165,622.3883333,2.438333333,3.948666667,33.49133333,489,0.274333333,2.012,9.651333333,94.64366667
0,And358,66.86692701,0.510663863,17.5728447,3.915089617,0.961249625,4.395714429,4.275558226,1.501952538,0.703906076,0.512821933,18.90933547,15.58443933,38.5956688,13.17066667,24.90166667,13.08933333,2.844666667,2.314666667,0.910333333,0.148333333,671.2326667,2.486666667,3.699,28.07866667,546,0.237,2.298,9.182666667,96.54933333
0,And359,65.36648952,0.541461947,17.4069989,4.452020455,2.005414619,5.103780207,3.890504362,1.233329991,0.703841118,0.512923167,18.93573459,15.62227873,38.66690028,10.72866667,19.21033333,11.23033333,2.36,1.898666667,0.872333333,0.131333333,597.1273333,2.274,3.362333333,12.89733333,546,0.215666667,1.795333333,8.88,83.55366667
0,And360,52.62734045,1.288504127,18.38131669,9.563116569,4.630561707,8.95913026,3.422589088,1.127441111,0.70393,0.512848,18.569,15.613,38.499,28.9,63.1,33.5,6.73,6.25,2.63,0.414,461,4.25,9.71,21.8,680,0.516,3.18,29.02,191.69
0,And361,52.88266342,1.187576127,18.46325619,9.987819732,4.323995128,9.49045879,2.831912302,0.832318311,0.7039,0.512829,18.561,15.607,38.467,21.3,46.4,25.5,5.35,4.99,2.28,0.357,346,3.42,7.21,15,773,0.384,2.19,22.1,151.5
0,And362,51.72483766,1.19724026,18.01948052,9.55762987,5.823863636,9.080762987,3.510551948,1.085633117,0.70393,0.512784,18.549,15.591,38.429,22.3,49.1,26.4,5.57,5.36,2.34,0.366,382,3.5,7.57,22.3,621,0.401,3.01,27,165.9
0,And363,50.953871,1.080044413,18.7039467,9.649742606,5.723226002,9.659836479,3.401635207,0.827697588,0.70391,0.51282,18.557,15.602,38.453,19.2,42.1,23,4.86,4.82,2.22,0.348,295,3.05,6.55,13.5,616,0.352,1.79,24.3,146.1
0,And364,50.82723353,1.102978041,18.70049133,9.786423343,6.006216785,9.465557004,3.26882583,0.84227414,0.70388,0.512827,18.567,15.605,38.477,20.8,46.4,24.9,5.13,4.96,2.24,0.355,329,3.28,6.72,13.9,628,0.373,2.01,26,160.5
0,And365,51.80321245,1.111223356,18.10283867,9.708051318,6.384483281,9.455500556,2.717446207,0.717244166,0.70376,0.512832,18.594,15.615,38.513,14.3,33.1,20.3,4.42,4.24,1.9,0.301,295,2.43,3.42,10.5,781,0.189,2.7,21.4,101.6
0,And366,51.87682399,1.016403341,18.07386535,9.429405253,6.531146221,8.885981685,3.341048606,0.845325551,0.70388,0.512835,18.553,15.603,38.452,17.4,38.4,20.8,4.4,4.25,1.92,0.302,327,2.99,5.59,16.1,598,0.32,1.98,21.5,128.4
0,And367,51.13304462,1.057508309,17.46399436,9.628361366,7.382415148,9.326216135,3.253096989,0.755363078,0.70374,0.512824,18.56,15.596,38.436,14.9,33.6,20.3,4.44,4.31,1.96,0.302,281,2.58,4.11,12.2,690,0.232,2.37,20.7,97.7
0,And368,50.39031225,1.060848679,17.83426741,9.597678143,7.626100881,9.607686149,3.212570056,0.670536429,0.70373,0.512839,18.528,15.61,38.44,13.9,32.1,19.1,4.17,4.09,1.84,0.293,273,2.46,3.85,9.64,709,0.219,2.17,21,99.6
0,And369,50.5619105,0.7525587,15.75356211,9.492273731,10.43548063,10.03411599,2.548665463,0.421432872,0.70396,0.512909,18.567,15.626,38.522,4.9,11.9,8.4,2.27,2.69,1.52,0.235,139,1.51,1.42,8.61,379,0.085,0.7,17,58.3
0,And370,50.95560724,0.808979674,16.41217514,9.556072404,9.353827485,9.829103044,2.65952068,0.424714329,0.70395,0.51291,18.594,15.629,38.56,5.62,13.6,9.4,2.45,2.89,1.63,0.262,146,1.58,1.56,8.17,391,0.097,0.66,17.6,64.1
0,And371,49.85466573,1.403227423,15.98676957,9.401623735,6.735491631,11.46637266,3.508068558,1.643780696,0.703975,0.51282,18.5765,15.6041,38.489,25.86,52.86,27.96,5.79,5.19,1.57,0.237,681,3.52,17.36,47.37,986,0.895,5.96,20.47,140.72
0,And372,45.99194361,1.470292044,15.48841893,10.71500504,10.56394763,11.20845921,3.131923464,1.43001007,0.704083,0.512826,18.5605,15.5935,38.441,40.34,80.57,40.94,8.14,7.59,2.52,0.383,776.75,4.11,20.4,33.74,1209.6,1.088,8.2,28.92,171.22
0,And373,45.46550166,1.385959626,15.35603093,11.21823843,10.91694285,11.5898363,2.992869338,1.07462087,0.703721,0.51281,18.597,15.6038,38.4977,24.4,47.38,25.57,5.26,4.82,1.37,0.206,397,2.52,9.48,14.86,662,0.52,5,17.82,102.6
0,And374,45.30032548,1.538613275,15.59325377,11.14508334,10.85905908,11.05631719,3.106815268,1.400532597,0.703845,0.512804,18.5395,15.5874,38.4186,35.69,72.62,36.47,7.36,6.85,1.82,0.274,563,3.67,16.49,30.63,837,0.914,7.46,23.69,146.8
