SiO2,TiO2,Al2O3,FeO*,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Ga,Cu,Zn,Pb,La,Ce,Th,U,Formation,Member,MemberID,Source,FormationID,Polarity
56.03,1.737,14.24,11.05,nan,nan,0.19,4.04,7.77,2.89,1.62,0.23,15,27,35,320,517,47,318,153,32,12.6,20,22,105,7,20,46,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.95,1.77,14.24,10.51,nan,nan,0.195,4.13,8.01,3.1,1.63,0.252,0.5,21,34,308,582,41,321,153,32,12,23,13,110,6,10,31,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.55,1.89,14.35,10.32,nan,nan,0.194,4.28,8.17,3.34,1.31,0.358,4,29,30,354,629,28,326,153,37,10.6,18,22,120,4,9,44,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.74,1.787,14.37,11.1,nan,nan,0.176,4.17,7.82,3.05,1.35,0.231,7,9,35,314,513,38,311,153,33,9.8,20,13,111,8,21,41,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.67,1.757,14.4,10.97,nan,nan,0.204,4.74,8.59,3.02,1.17,0.279,17,18,36,334,487,30,329,153,34,10.6,20,32,108,3,18,39,0.1,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.09,1.73,14.76,10,nan,nan,0.169,4.79,8.65,3.03,1.31,0.265,9,13,33,319,515,32,343,153,33,9,22,18,111,7,22,37,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.59,1.832,13.93,12.03,nan,nan,0.204,4.47,7.81,3.33,1.25,0.322,0.5,26,33,350,572,33,313,154,33,10.2,20,30,112,7,21,46,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.73,1.83,13.94,11.67,nan,nan,0.204,4.38,8,3.38,1.3,0.345,1,23,32,344,576,31,312,154,34,11.4,24,30,117,5,11,46,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.72,2.02,14.03,11.8,nan,nan,0.197,4.8,8.95,3.07,0.94,0.283,3,34,44,348,410,18,324,154,33,11.3,22,22,116,5,1,36,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.52,1.828,14.07,11.52,nan,nan,0.213,4.48,8.31,3.1,1.42,0.319,11,30,37,353,517,32,318,154,35,10.6,22,39,116,11,21,40,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.21,1.874,14.1,11.21,nan,nan,0.2,4.13,8.25,3.04,1.44,0.333,8,33,39,347,538,34,319,154,35,9.4,20,36,114,5,22,39,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.17,1.884,14.15,10.9,nan,nan,0.2,4.35,8.09,3.17,1.54,0.334,6,35,35,361,542,33,313,154,35,11.6,21,32,116,6,20,46,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.68,1.772,14.25,10.66,nan,nan,0.184,4.24,8.01,3.26,1.49,0.243,2,27,39,329,496,38,321,154,31,12.3,23,19,105,6,19,49,9,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.6,1.865,14.29,10.27,nan,nan,0.201,4.42,8.14,3.34,1.34,0.324,4,37,31,352,543,31,315,154,35,11.6,21,40,113,4,20,46,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.55,1.793,14.32,9.97,nan,nan,0.184,4.07,7.93,3.19,1.53,0.25,3,18,30,322,521,40,320,154,33,11.4,22,12,109,6,24,63,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.11,1.789,14.32,10.07,nan,nan,0.192,4.18,7.96,3.21,1.69,0.256,0.5,22,34,325,587,41,322,154,33,12,20,13,111,8,18,51,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.85,1.993,13.93,11.65,nan,nan,0.206,4.16,8,2.99,1.64,0.368,0.5,20,32,337,577,36,310,155,35,11.3,22,15,112,8,14,46,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.69,1.849,13.93,11.78,nan,nan,0.207,4.35,8.03,3.11,1.5,0.329,1,26,34,337,581,32,315,155,34,11.2,23,29,114,7,9,46,8,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.41,1.836,13.96,11.86,nan,nan,0.18,4.01,7.6,3.24,1.37,0.329,39,27,35,360,521,41,311,155,33,12.3,20,37,106,7,20,46,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.61,1.856,14.03,11.69,nan,nan,0.203,4.52,8.07,2.97,1.51,0.326,1,26,30,337,568,31,315,155,34,11.4,22,30,118,4,22,33,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.81,1.861,14.06,11.39,nan,nan,0.203,4.46,8.05,3.24,1.37,0.332,0.5,29,31,357,568,31,317,155,34,11.5,20,31,115,4,18,30,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.22,1.906,14.06,11.31,nan,nan,0.203,4.17,8.07,3.11,1.4,0.341,0.5,26,29,356,527,31,318,155,36,11.6,20,34,116,7,19,49,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.89,1.778,14.1,12.55,nan,nan,0.332,4.09,8.32,3.06,1.38,0.292,10,25,36,333,505,31,318,155,37,10.8,25,17,114,7,4,44,0.1,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.83,1.824,14.12,11.18,nan,nan,0.205,4.31,8.26,3.34,1.4,0.313,4,22,39,344,499,33,317,155,36,10.9,19,45,121,7,20,39,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.8,1.842,14.14,11.15,nan,nan,0.198,4.54,8.2,3.34,1.25,0.316,9,28,41,346,523,30,314,155,35,11.1,20,32,112,3,6,33,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.91,2.049,14.15,11.26,nan,nan,0.204,4.11,8.13,3.21,1.37,0.374,11,32,31,353,604,31,320,155,37,10.5,22,31,122,5,18,50,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.9,1.851,14.24,11.44,nan,nan,0.196,4.29,8.36,2.98,1.23,0.303,9,31,51,348,505,31,318,155,35,10.2,22,26,112,5,21,55,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.79,1.85,14.25,10.38,nan,nan,0.195,4.32,8.18,3.14,1.34,0.331,3,20,43,357,551,32,318,155,36,12.7,21,25,116,6,24,58,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.84,1.797,14.31,10.42,nan,nan,0.189,4.3,8,3.31,1.38,0.245,4,15,33,309,539,36,317,155,33,11.3,20,19,112,6,22,26,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.67,1.782,14.32,10.67,nan,nan,0.192,4.25,8.05,3.15,1.44,0.258,7,17,34,321,545,38,318,155,33,11.1,23,11,108,3,46,52,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.73,1.862,14.39,10.86,nan,nan,0.195,4.38,8.54,3.26,1.26,0.316,9,32,34,346,536,32,325,155,37,11.3,20,36,119,4,24,46,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.8,1.883,14.43,11.25,nan,nan,0.184,4.32,8.34,3.1,1.15,0.312,8,30,42,370,538,23,328,155,35,10.4,20,24,110,10,11,22,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.51,1.813,14.46,9.8,nan,nan,0.183,4.17,7.92,3.13,1.55,0.26,0.5,22,34,325,664,39,332,155,32,14.1,24,14,108,7,11,37,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.75,1.912,14.65,9.98,nan,nan,0.184,4.27,8,3.27,1.44,0.33,3,37,33,362,607,32,321,155,33,11.4,20,32,119,6,20,46,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.56,2.034,14.81,10.37,nan,nan,0.153,5.12,9.63,2.82,1.03,0.262,32,91,34,308,400,32,381,155,30,11.1,22,52,104,4,15,37,1,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.66,1.806,13.77,12.12,nan,nan,0.205,4.36,7.74,3.56,1.26,0.31,0.5,23,39,347,497,32,310,156,35,10.7,21,28,109,6,3,49,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.84,1.869,13.81,11.81,nan,nan,0.205,4.34,8,3.15,1.43,0.332,2,27,32,344,514,31,314,156,36,12.8,22,30,111,8,5,50,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.24,1.897,13.98,11.35,nan,nan,0.209,4.78,8.59,3.04,1.33,0.378,3,45,33,295,542,30,301,156,35,11.9,21,20,117,0.4,16,36,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.21,1.866,14.09,11.23,nan,nan,0.199,4.34,8.05,3.02,1.45,0.328,0.5,28,29,339,556,35,316,156,34,10.6,22,25,112,7,33,38,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.17,1.848,14.09,11.44,nan,nan,0.228,4.27,7.93,2.98,1.49,0.321,1,28,31,353,608,35,321,156,34,10.2,21,25,113,5,63,51,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.14,1.86,14.14,11.3,nan,nan,0.196,4.11,8.19,3.13,1.39,0.326,0.5,31,34,353,604,32,323,156,35,13.3,24,28,117,1,17,46,8,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.48,1.809,14.32,11.98,nan,nan,0.195,4.86,9.08,2.78,1,0.281,20,48,39,328,430,31,314,156,33,11,21,39,116,5,21,36,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.5,1.85,14.35,11.39,nan,nan,0.212,4.29,8.55,3.17,1.15,0.319,8,36,31,343,492,44,323,156,34,12,17,38,115,6,7,36,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.85,1.858,14.39,10.07,nan,nan,0.185,4.44,7.89,3.5,1.28,0.318,4,19,39,368,512,32,319,156,35,12.8,21,27,117,3,19,49,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.6,1.897,14.66,9.67,nan,nan,0.188,4.51,8.11,3.57,1.23,0.331,5,37,32,366,617,27,330,156,36,11.4,23,35,116,5,20,46,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.91,2.123,13.44,12.8,nan,nan,0.2,3.62,7.22,3.49,1.59,0.372,7,27,34,373,641,32,319,157,35,12.3,20,31,114,6,18,42,4,nan,GrandeRonde,ButtermilkCanyon,47,WolffDatabase,3,
54.56,1.842,13.78,12.05,nan,nan,0.204,4.32,7.92,3.52,1.26,0.325,0.5,17,38,358,490,30,316,157,35,9.9,20,40,114,6,14,50,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.86,1.982,13.82,12.1,nan,nan,0.191,4.17,7.81,3.12,1.37,0.36,5,29,35,380,550,35,304,157,36,10.2,21,11,114,8,19,50,8,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.6,1.856,13.84,12.33,nan,nan,0.21,4.24,7.73,3.33,1.31,0.329,47,15,35,364,500,33,316,157,34,13.9,21,43,112,7,20,46,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.47,2.134,13.92,12.43,nan,nan,0.201,4.07,7.76,2.98,1.44,0.366,6,24,41,373,566,35,323,157,37,13.7,19,20,122,10,22,31,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.78,2.011,13.98,11.45,nan,nan,0.2,4.25,8.07,3.18,1.51,0.369,4,32,39,353,509,36,310,157,35,10.7,22,31,117,8,9,43,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.84,1.851,14.06,11.78,nan,nan,0.198,4.37,8.07,2.89,1.4,0.316,6,29,37,373,540,35,314,157,35,11.3,20,22,112,9,25,31,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.08,1.871,14.15,11.09,nan,nan,0.197,4.32,8.05,3.09,1.61,0.327,2,25,40,344,538,32,323,157,37,12.9,22,29,114,6,24,52,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.53,1.862,14.17,10.82,nan,nan,0.191,4.39,8.01,3.05,1.43,0.322,2,27,29,344,640,34,321,157,35,10.7,24,28,116,2,41,37,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.21,1.87,14.37,9.59,nan,nan,0.21,4.35,8,3.22,1.64,0.332,4,38,34,344,611,36,315,157,36,12.6,24,31,121,5,20,46,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55,1.916,14.43,10.39,nan,nan,0.202,4.5,8.77,2.93,1.27,0.373,4,44,31,302,513,26,317,157,36,11.4,22,22,119,6,19,52,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.47,1.821,14.49,11.47,nan,nan,0.207,5.05,9.14,2.81,1.05,0.281,18,51,38,330,436,26,316,157,34,11,19,41,115,6,19,43,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.36,1.928,14.51,10.27,nan,nan,0.201,4.32,8.06,3.31,1.47,0.338,6,30,32,368,643,33,319,157,36,12.2,24,37,120,5,20,46,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.29,2.005,13.69,13.03,nan,nan,0.21,4.01,7.72,3.17,1.28,0.389,45,27,35,356,538,29,319,158,36,11.9,21,31,113,7,20,46,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.94,1.978,13.83,12.88,nan,nan,0.2,4.14,8.27,2.99,1.19,0.352,7,42,33,358,513,32,348,158,34,12.9,22,63,126,6,18,42,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.08,1.874,13.89,11.77,nan,nan,0.213,4.82,8.48,2.93,1.36,0.383,5,49,37,289,487,30,307,158,36,11.5,22,22,122,6,25,45,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.95,1.896,13.9,11.5,nan,nan,0.206,4.32,7.9,3.19,1.56,0.355,0.5,24,31,362,607,33,316,158,35,11.4,22,33,118,6,7,42,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.9,1.853,13.93,11.62,nan,nan,0.203,4.28,8.01,3.25,1.39,0.345,0.5,28,29,356,528,30,319,158,35,11,20,41,114,7,27,54,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.89,2.036,13.98,13.04,nan,nan,0.21,4.08,7.82,2.92,1.43,0.389,38,27,35,358,534,39,320,158,37,12,18,29,113,7,20,46,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.74,1.847,14.03,10.43,nan,nan,0.201,4.56,7.88,3.21,1.56,0.323,2,29,33,356,584,36,317,158,36,11.3,21,16,122,5,15,50,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.21,2.078,14.03,12.94,nan,nan,0.182,4.55,8.62,2.92,0.97,0.296,0.5,35,51,348,403,21,325,158,34,10.4,25,17,117,4,16,32,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.06,1.887,14.04,11.54,nan,nan,0.208,4.8,8.62,2.95,1.29,0.394,2,50,35,290,490,29,305,158,36,11.9,22,24,116,8,22,54,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.99,1.924,14.11,10.72,nan,nan,0.209,4.52,8.61,2.84,1.48,0.381,1,44,36,299,478,29,308,158,34,13.2,23,25,116,4,9,37,1,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.22,1.89,14.11,10.96,nan,nan,0.201,4.19,8.12,3.23,1.51,0.347,4,31,33,344,545,35,326,158,35,11.7,21,35,119,7,16,46,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.06,1.832,14.13,11.07,nan,nan,0.202,4.46,8.26,2.97,1.49,0.299,16,18,37,349,522,32,321,158,35,10.8,21,35,112,4,17,41,1,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.68,1.827,14.13,11.7,nan,nan,0.199,4.24,8.32,2.98,1.39,0.313,8,27,36,334,535,30,317,158,38,12,18,21,107,12,12,45,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.1,1.87,14.14,10.09,nan,nan,0.191,4.33,7.92,3.27,1.54,0.331,2,23,39,354,599,36,319,158,37,12.4,22,31,116,7,10,44,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.94,1.901,14.26,10.91,nan,nan,0.194,4.31,8.1,3.33,1.47,0.358,5,31,42,365,566,33,320,158,35,12,23,39,118,8,14,39,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.56,2.068,14.4,11.19,nan,nan,0.197,4.45,8.2,3.18,1.21,0.314,9,25,37,373,528,27,337,158,34,11.5,25,22,119,7,22,27,0.1,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.85,1.892,14.42,9.9,nan,nan,0.189,4.27,8.12,3.28,1.49,0.342,3,25,31,351,685,33,328,158,37,11.4,23,33,119,7,11,42,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.07,1.847,14.62,8.76,nan,nan,0.171,4.34,8.01,3.1,1.59,0.256,4,18,38,313,709,38,334,158,37,11.4,18,17,114,7,13,44,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.52,2.22,13.65,12.38,nan,nan,0.216,3.88,7.75,2.99,1.75,0.409,8,36,40,388,582,38,309,159,37,10.8,21,30,121,7,23,62,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.64,2.2,13.74,12.18,nan,nan,0.227,3.93,7.75,3.19,1.5,0.403,11,13,34,374,718,38,318,159,36,11.9,21,16,124,7,17,50,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.67,2.2,13.79,11.97,nan,nan,0.205,4.01,7.73,3.23,1.57,0.393,12,13,35,372,591,37,308,159,36,10.9,21,11,124,7,20,36,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.26,2.193,13.86,12.54,nan,nan,0.214,3.95,7.8,3.33,1.26,0.371,8,24,40,376,610,24,330,159,36,12.1,22,7,119,7,0.1,47,8,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.79,2.147,13.94,12.05,nan,nan,0.241,4.03,7.77,3.05,1.37,0.375,14,42,39,374,567,33,327,159,38,12.1,21,17,120,7,17,43,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.38,1.929,13.94,11.33,nan,nan,0.215,4.69,8.63,2.94,1.35,0.383,4,48,37,291,497,31,306,159,36,11.8,25,20,118,5,32,31,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.85,1.855,13.96,11.3,nan,nan,0.198,4.27,7.99,3.53,1.51,0.329,0.5,20,34,353,526,35,321,159,38,10.4,21,48,119,5,17,68,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.56,1.874,13.97,11.92,nan,nan,0.198,4.33,7.94,3.36,1.3,0.331,3,22,41,359,513,30,320,159,37,11.2,24,23,121,8,11,57,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.77,1.905,14.02,11.12,nan,nan,0.209,4.48,8.65,2.94,1.32,0.375,4,44,33,302,495,31,310,159,35,11.6,22,23,118,3,15,69,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.73,1.906,14.03,11.74,nan,nan,0.201,4.13,7.95,3.24,1.53,0.338,2,33,31,361,526,34,318,159,35,11.4,22,30,115,6,27,40,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.98,1.848,14.04,10.68,nan,nan,0.195,4.26,7.75,3.23,1.49,0.319,1,23,39,354,540,35,314,159,37,14.6,23,25,117,0.4,13,51,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.25,1.902,14.07,11.44,nan,nan,0.209,4.64,8.58,3.05,1.28,0.383,5,49,30,292,491,30,307,159,36,14.2,21,27,121,3,26,41,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.9,2.222,14.08,11.27,nan,nan,0.235,4.1,7.99,3.05,1.55,0.366,19,33,42,382,653,31,306,159,36,31.6,21,23,121,7,31,42,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.99,1.919,14.1,11.68,nan,nan,0.207,4.01,7.97,3.08,1.47,0.348,1,28,33,358,563,33,320,159,38,10.2,21,34,121,3,28,38,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.49,1.922,14.12,10.94,nan,nan,0.212,4.78,8.7,2.88,1.35,0.383,12,50,33,294,521,29,307,159,36,12.8,22,31,128,4,13,48,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.35,1.903,14.12,11.19,nan,nan,0.217,4.68,8.58,2.96,1.41,0.38,1,46,32,291,554,30,306,159,35,11.2,22,19,114,5,18,48,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.28,1.892,14.13,11.21,nan,nan,0.214,4.75,8.68,2.97,1.27,0.385,11,49,37,284,507,28,305,159,35,12.5,19,31,113,6,27,47,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.98,1.877,14.13,11.73,nan,nan,0.199,4.2,8.05,2.93,1.34,0.324,2,28,30,352,592,33,328,159,35,11.6,23,29,116,6,18,50,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.21,1.862,14.27,10.03,nan,nan,0.187,4.28,7.93,3.25,1.45,0.322,0.5,18,42,349,542,37,321,159,36,12.1,21,27,118,5,3,29,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.02,1.888,14.45,11.93,nan,nan,0.202,4.4,8.06,3.4,1.09,0.332,0.5,24,36,377,628,15,327,159,35,10.6,21,23,115,7,26,47,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
