SiO2,TiO2,Al2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Cu,Formation,Member,MemberID,Source,FormationID,Polarity
50.15,1.433,16.2,0.156,7.98,11.12,2.19,0.57,0.194,120.0,267.0,31.0,249.0,251.0,12.0,250.0,114.0,28.0,9.1,68.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.96,1.471,16.31,0.16,8.21,11.05,2.32,0.59,0.199,138.0,273.0,31.0,252.0,273.0,10.0,246.0,114.0,27.0,9.6,80.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.03,1.457,16.32,0.161,8.16,11.16,2.22,0.64,0.187,124.0,273.0,26.0,254.0,255.0,8.0,246.0,114.0,26.0,10.2,72.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
48.74,1.463,16.91,0.171,8.3,11.42,2.44,0.21,0.185,128.0,292.0,36.0,261.0,243.0,3.0,253.0,113.0,24.0,9.0,95.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.5,1.465,16.4,0.163,7.72,11.06,2.18,0.54,0.207,122.0,272.0,22.0,250.0,285.0,10.0,246.0,114.0,25.0,9.8,68.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.15,1.471,16.43,0.166,7.59,11.4,2.27,0.43,0.185,137.0,295.0,34.0,265.0,220.0,9.0,257.0,114.0,26.0,10.2,92.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
48.83,1.556,17.18,0.164,7.78,10.72,2.17,0.2,0.168,136.0,289.0,35.0,219.0,323.0,5.0,250.0,114.0,28.0,10.4,93.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.33,1.471,16.04,0.154,7.52,11.08,2.41,0.46,0.189,111.0,255.0,35.0,255.0,833.0,8.0,275.0,115.0,25.0,9.9,76.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.33,1.471,16.04,0.153,7.52,11.08,2.41,0.46,0.188,111.0,255.0,35.0,255.0,833.0,8.0,275.0,115.0,25.0,9.9,76.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
51.63,1.438,16.11,0.149,7.3,10.98,2.29,0.47,0.195,106.0,270.0,32.0,265.0,249.0,9.0,249.0,115.0,25.0,10.3,72.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.59,1.464,16.18,0.154,6.59,12.65,2.29,0.62,0.192,132.0,268.0,29.0,255.0,385.0,14.0,327.0,115.0,26.0,10.7,73.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.12,1.446,15.95,0.155,7.61,11.78,2.51,0.57,0.198,115.0,253.0,36.0,263.0,424.0,12.0,254.0,116.0,25.0,10.9,76.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.12,1.446,15.96,0.155,7.61,11.78,2.51,0.57,0.198,115.0,253.0,36.0,263.0,424.0,12.0,254.0,116.0,25.0,10.9,76.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.08,1.511,15.97,0.165,8.01,11.09,2.42,0.47,0.199,118.0,258.0,34.0,264.0,232.0,8.0,247.0,116.0,25.0,11.0,79.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.08,1.511,15.97,0.165,8.02,11.08,2.42,0.47,0.198,118.0,258.0,34.0,264.0,232.0,8.0,247.0,116.0,25.0,11.0,79.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.66,1.464,16.09,0.16,7.98,10.85,2.41,0.61,0.204,122.0,258.0,31.0,248.0,261.0,12.0,242.0,116.0,26.0,12.2,81.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.48,1.476,16.41,0.155,7.53,11.15,2.24,0.57,0.191,132.0,288.0,33.0,253.0,278.0,11.0,251.0,114.0,26.0,8.9,86.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.09,1.439,16.17,0.153,8.08,11.35,2.3,0.5,0.183,128.0,278.0,35.0,246.0,222.0,10.0,255.0,109.0,26.0,10.0,92.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.42,1.431,15.95,0.153,7.62,11.16,2.41,0.47,0.191,114.0,274.0,32.0,250.0,613.0,10.0,280.0,114.0,24.0,9.2,71.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.42,1.466,16.52,0.158,7.54,11.49,2.15,0.47,0.176,132.0,288.0,35.0,254.0,228.0,10.0,248.0,108.0,25.0,12.3,77.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.88,1.455,16.14,0.159,8.2,11.27,2.3,0.52,0.175,121.0,289.0,31.0,256.0,172.0,10.0,241.0,107.0,25.0,9.7,93.0,SaddleMountains,Asotin,38,Reidel2013,5.0,1.0
50.29,1.399,16.3,0.158,8.34,11.07,2.27,0.48,0.174,135.0,278.0,38.0,242.0,224.0,8.0,246.0,109.0,22.0,10.0,100.0,SaddleMountains,Asotin,38,Reidel2013,5.0,1.0
51.3,1.434,16.22,0.154,7.89,11.13,2.29,0.57,0.195,139.0,272.0,32.0,238.0,236.0,12.0,262.0,114.0,25.0,11.5,93.0,SaddleMountains,Asotin,38,Reidel2013,5.0,1.0
50.41,1.44,16.22,0.158,7.72,11.4,2.23,0.53,0.178,137.0,299.0,32.0,249.0,324.0,9.0,243.0,97.0,23.0,8.7,84.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.97,1.373,16.41,0.155,8.54,11.39,2.25,0.45,0.161,138.0,294.0,26.0,231.0,195.0,7.0,244.0,97.0,24.0,9.2,82.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.88,1.41,16.23,0.158,8.22,11.35,2.24,0.45,0.162,131.0,284.0,32.0,243.0,188.0,7.0,245.0,98.0,26.0,9.8,74.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.15,1.405,16.24,0.153,8.11,11.26,2.21,0.44,0.164,127.0,281.0,31.0,247.0,221.0,7.0,245.0,98.0,23.0,8.5,72.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.28,1.408,16.14,0.159,8.17,11.37,2.28,0.51,0.165,131.0,280.0,32.0,242.0,191.0,9.0,246.0,100.0,24.0,10.4,74.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.99,1.412,16.04,0.161,8.33,11.52,2.19,0.36,0.156,127.0,283.0,29.0,249.0,171.0,6.0,251.0,101.0,23.0,8.7,78.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.89,1.381,16.15,0.158,8.38,11.35,2.3,0.47,0.157,131.0,288.0,30.0,249.0,208.0,8.0,242.0,101.0,24.0,10.5,79.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.86,1.446,16.29,0.154,8.2,11.5,2.22,0.46,0.155,131.0,295.0,31.0,254.0,231.0,8.0,243.0,101.0,24.0,10.7,92.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.97,1.413,16.33,0.168,8.35,11.23,2.18,0.54,0.167,132.0,286.0,27.0,247.0,221.0,8.0,240.0,101.0,23.0,8.9,90.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.78,1.431,16.44,0.151,7.4,11.31,2.34,0.5,0.174,121.0,285.0,34.0,253.0,262.0,8.0,244.0,101.0,24.0,9.5,82.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.0,1.411,16.07,0.16,8.33,11.27,2.24,0.52,0.156,128.0,278.0,36.0,254.0,258.0,8.0,239.0,102.0,24.0,9.6,79.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.21,1.41,16.1,0.165,8.1,11.34,2.27,0.48,0.157,126.0,281.0,26.0,240.0,326.0,7.0,250.0,102.0,23.0,8.9,76.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.86,1.396,16.1,0.162,8.55,11.27,2.22,0.52,0.165,126.0,287.0,37.0,245.0,210.0,9.0,242.0,102.0,25.0,8.8,70.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.8,1.428,16.17,0.16,8.31,11.31,2.29,0.49,0.155,127.0,287.0,33.0,244.0,203.0,8.0,240.0,102.0,22.0,9.0,78.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.08,1.421,16.23,0.16,8.52,11.3,2.24,0.56,0.17,129.0,285.0,29.0,248.0,211.0,10.0,240.0,102.0,24.0,8.9,81.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.49,1.43,16.25,0.156,8.13,11.29,2.32,0.47,0.175,127.0,278.0,32.0,243.0,170.0,10.0,242.0,102.0,22.0,10.3,84.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.24,1.393,16.48,0.156,8.06,11.59,2.24,0.4,0.176,133.0,316.0,34.0,252.0,461.0,6.0,249.0,102.0,24.0,8.1,87.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.51,1.498,16.65,0.163,7.8,11.1,2.2,0.54,0.181,130.0,291.0,28.0,252.0,245.0,11.0,244.0,108.0,28.0,9.4,92.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.33,1.425,16.57,0.227,7.2,13.39,2.25,0.55,0.176,143.0,293.0,24.0,232.0,303.0,9.0,258.0,102.0,26.0,8.3,87.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.21,1.415,16.15,0.154,7.96,11.38,2.23,0.46,0.166,123.0,279.0,34.0,248.0,260.0,8.0,243.0,103.0,27.0,11.0,77.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.17,1.397,16.34,0.167,8.12,11.28,2.31,0.46,0.174,128.0,280.0,37.0,230.0,166.0,10.0,254.0,106.0,23.0,8.0,144.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.16,1.397,16.34,0.166,8.13,11.28,2.31,0.46,0.173,128.0,280.0,37.0,230.0,166.0,10.0,254.0,106.0,23.0,8.0,144.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.92,1.461,16.5,0.156,7.5,11.43,2.45,0.5,0.188,138.0,291.0,32.0,270.0,187.0,9.0,248.0,106.0,24.0,9.3,88.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.8,1.432,16.51,0.159,8.29,11.52,2.17,0.43,0.166,134.0,296.0,31.0,228.0,267.0,6.0,244.0,106.0,27.0,11.2,64.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.47,1.427,16.57,0.155,7.89,11.17,2.09,0.45,0.176,120.0,279.0,36.0,258.0,209.0,9.0,243.0,106.0,24.0,9.8,88.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.47,1.426,16.58,0.156,7.89,11.17,2.09,0.45,0.176,120.0,279.0,36.0,258.0,209.0,9.0,243.0,106.0,24.0,9.8,88.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.69,1.419,16.6,0.156,7.68,11.47,2.34,0.48,0.18,127.0,288.0,21.0,241.0,249.0,9.0,250.0,106.0,25.0,10.0,80.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.02,1.418,16.1,0.159,8.26,11.28,2.46,0.49,0.175,124.0,280.0,29.0,244.0,191.0,12.0,241.0,107.0,22.0,11.1,87.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.78,1.452,16.11,0.159,8.18,11.25,2.3,0.52,0.175,121.0,289.0,31.0,256.0,172.0,10.0,241.0,107.0,25.0,9.7,93.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.78,1.453,16.11,0.158,8.18,11.25,2.3,0.51,0.174,121.0,289.0,31.0,256.0,172.0,10.0,241.0,107.0,25.0,9.7,93.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.69,1.419,16.15,0.185,7.41,12.96,2.31,0.53,0.185,119.0,264.0,37.0,245.0,281.0,8.0,257.0,107.0,24.0,11.6,81.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.04,1.458,16.14,0.161,8.15,11.43,2.34,0.39,0.179,122.0,301.0,35.0,264.0,287.0,5.0,246.0,106.0,25.0,9.4,73.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.47,1.4,16.16,0.159,7.66,11.24,2.38,0.38,0.18,112.0,286.0,32.0,250.0,231.0,7.0,249.0,107.0,23.0,10.7,73.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.48,1.4,16.22,0.157,7.8,11.04,2.19,0.52,0.197,117.0,271.0,36.0,242.0,194.0,8.0,244.0,107.0,25.0,11.1,87.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.92,1.44,16.34,0.16,8.15,11.15,2.22,0.51,0.18,133.0,269.0,28.0,248.0,232.0,7.0,245.0,107.0,26.0,8.7,84.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.23,1.451,16.43,0.162,8.43,11.45,2.17,0.31,0.158,131.0,292.0,37.0,248.0,181.0,3.0,245.0,107.0,24.0,10.5,67.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
51.01,1.463,16.47,0.154,7.42,10.99,2.35,0.49,0.185,115.0,278.0,32.0,262.0,303.0,10.0,238.0,107.0,24.0,10.0,83.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.22,1.431,16.02,0.159,7.93,11.2,2.24,0.54,0.18,125.0,270.0,33.0,260.0,215.0,9.0,243.0,108.0,25.0,10.3,87.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.65,1.438,16.14,0.158,8.22,11.31,2.33,0.36,0.184,122.0,280.0,31.0,255.0,206.0,4.0,252.0,108.0,25.0,9.5,64.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.34,1.458,16.22,0.151,7.74,11.41,2.46,0.42,0.184,113.0,277.0,30.0,257.0,219.0,8.0,246.0,108.0,24.0,9.8,75.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.55,1.438,16.23,0.17,8.08,11.54,2.26,0.36,0.18,129.0,286.0,33.0,253.0,217.0,5.0,247.0,108.0,26.0,9.1,76.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.79,1.41,16.25,0.159,8.35,11.28,2.2,0.52,0.172,135.0,303.0,32.0,250.0,231.0,10.0,246.0,108.0,25.0,8.6,93.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.0,1.412,16.06,0.151,8.29,11.32,2.58,0.45,0.164,122.0,282.0,32.0,247.0,193.0,8.0,247.0,103.0,24.0,7.8,110.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.75,1.463,16.38,0.153,7.13,11.31,2.17,0.46,0.176,125.0,282.0,35.0,249.0,232.0,9.0,252.0,108.0,30.0,9.2,78.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.47,1.4,16.16,0.159,7.66,11.24,2.37,0.38,0.179,112.0,286.0,32.0,250.0,231.0,7.0,249.0,107.0,23.0,10.7,73.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.58,1.42,16.64,0.15,7.53,11.42,2.27,0.51,0.186,120.0,284.0,35.0,252.0,274.0,9.0,251.0,105.0,23.0,9.0,92.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.48,1.401,16.22,0.157,7.81,11.04,2.18,0.51,0.197,117.0,271.0,36.0,242.0,194.0,8.0,244.0,107.0,25.0,11.1,87.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.21,1.448,16.43,0.154,7.94,11.57,2.18,0.44,0.166,134.0,290.0,34.0,254.0,204.0,8.0,240.0,105.0,24.0,11.5,78.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.34,1.425,16.3,0.147,7.13,12.07,2.24,0.49,0.168,126.0,286.0,33.0,240.0,398.0,11.0,262.0,103.0,24.0,9.9,89.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.81,1.433,16.3,0.165,8.33,11.44,2.11,0.34,0.161,136.0,294.0,36.0,257.0,310.0,4.0,257.0,103.0,26.0,8.5,81.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.29,1.426,16.61,0.151,8.09,11.41,2.27,0.46,0.168,131.0,292.0,36.0,241.0,233.0,7.0,247.0,105.0,25.0,9.6,82.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.75,1.461,16.61,0.152,8.38,11.49,1.94,0.15,0.166,125.0,304.0,29.0,260.0,161.0,4.0,251.0,103.0,25.0,8.7,85.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
51.52,1.482,17.22,0.133,6.45,11.88,2.31,0.48,0.163,137.0,305.0,33.0,253.0,190.0,8.0,257.0,103.0,27.0,8.8,90.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.98,1.419,16.17,0.156,8.29,11.35,2.29,0.54,0.18,123.0,291.0,33.0,246.0,231.0,8.0,243.0,104.0,24.0,10.6,76.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.28,1.427,16.19,0.154,7.69,11.37,2.19,0.5,0.166,121.0,282.0,34.0,243.0,207.0,10.0,246.0,104.0,25.0,9.0,87.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.32,1.432,16.2,0.157,7.69,11.42,2.2,0.47,0.166,127.0,281.0,35.0,248.0,216.0,9.0,248.0,104.0,26.0,10.5,98.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.42,1.422,16.2,0.155,7.65,11.12,2.3,0.44,0.166,114.0,285.0,32.0,251.0,250.0,9.0,243.0,104.0,26.0,9.4,62.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.11,1.359,16.28,0.156,8.39,11.12,2.29,0.51,0.169,133.0,280.0,35.0,233.0,203.0,10.0,246.0,104.0,21.0,9.0,87.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.1,1.359,16.28,0.156,8.4,11.12,2.28,0.51,0.169,133.0,280.0,35.0,233.0,203.0,10.0,246.0,104.0,21.0,9.0,87.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.33,1.436,16.29,0.159,7.72,11.33,2.22,0.48,0.173,125.0,282.0,24.0,248.0,242.0,9.0,250.0,104.0,24.0,9.3,84.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.05,1.453,16.2,0.157,8.22,11.51,2.25,0.5,0.173,130.0,285.0,27.0,257.0,214.0,8.0,249.0,104.0,25.0,9.4,86.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.87,1.407,16.42,0.16,8.19,11.68,2.28,0.4,0.167,138.0,303.0,33.0,266.0,224.0,8.0,252.0,104.0,24.0,9.2,86.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.98,1.454,16.32,0.163,8.02,11.21,2.3,0.54,0.175,124.0,284.0,38.0,246.0,241.0,8.0,242.0,104.0,29.0,10.0,71.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.64,1.388,16.16,0.16,7.94,11.23,2.23,0.49,0.169,129.0,294.0,36.0,267.0,203.0,9.0,245.0,105.0,24.0,11.4,71.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.64,1.389,16.15,0.16,7.94,11.23,2.23,0.49,0.169,129.0,294.0,36.0,267.0,203.0,9.0,245.0,105.0,24.0,11.4,71.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.06,1.446,16.05,0.162,8.26,11.24,2.24,0.54,0.166,126.0,273.0,29.0,247.0,224.0,10.0,243.0,105.0,24.0,11.7,81.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.64,1.389,16.15,0.16,7.94,11.23,2.23,0.49,0.169,129.0,294.0,36.0,267.0,203.0,9.0,245.0,105.0,24.0,11.4,71.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.63,1.382,16.51,0.148,7.74,11.75,2.33,0.42,0.179,126.0,295.0,35.0,252.0,147.0,8.0,251.0,104.0,24.0,11.3,84.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.48,1.41,16.01,0.156,8.21,11.39,2.32,0.51,0.167,130.0,284.0,35.0,251.0,156.0,8.0,242.0,105.0,24.0,11.5,92.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.63,1.382,16.51,0.148,7.74,11.75,2.33,0.42,0.179,126.0,295.0,35.0,252.0,147.0,8.0,251.0,104.0,24.0,11.3,84.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
49.9,1.45,16.51,0.148,7.79,11.64,2.25,0.44,0.175,133.0,293.0,30.0,250.0,191.0,8.0,250.0,104.0,25.0,10.3,87.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.82,1.455,16.26,0.155,7.44,11.23,2.39,0.45,0.171,127.0,283.0,35.0,258.0,215.0,8.0,237.0,105.0,24.0,9.4,90.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
50.19,1.435,16.46,0.149,7.82,11.57,2.37,0.47,0.173,137.0,285.0,30.0,241.0,167.0,7.0,250.0,104.0,25.0,10.1,88.0,SaddleMountains,Asotin,38,WolffDatabase,5.0,1.0
51.82,2.421,14.24,0.192,5.35,9.63,2.58,0.75,0.442,27.0,52.0,34.0,321.0,961.0,19.0,270.0,170.0,35.0,22.0,48.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.68,2.47,14.38,0.193,5.58,9.63,2.77,0.88,0.444,24.0,58.0,37.0,326.0,407.0,20.0,257.0,170.0,36.0,22.0,46.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
52.07,2.468,14.09,0.192,5.33,9.44,2.74,1.02,0.472,23.0,40.0,36.0,322.0,377.0,23.0,251.0,171.0,38.0,21.4,33.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
52.07,2.468,14.1,0.191,5.33,9.44,2.75,1.02,0.472,23.0,40.0,36.0,322.0,377.0,23.0,251.0,171.0,38.0,21.4,33.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.68,2.47,14.38,0.193,5.58,9.63,2.77,0.88,0.444,24.0,58.0,37.0,326.0,407.0,20.0,257.0,170.0,36.0,22.0,46.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.85,2.454,14.07,0.196,5.13,9.47,2.58,0.9,0.442,25.0,50.0,37.0,331.0,433.0,24.0,260.0,172.0,35.0,23.0,40.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
52.14,2.46,14.51,0.18,4.9,10.08,2.76,0.78,0.441,23.0,48.0,35.0,315.0,1330.0,20.0,277.0,172.0,37.0,22.0,60.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.42,2.485,14.17,0.201,5.55,9.61,2.71,0.86,0.458,25.0,53.0,36.0,330.0,473.0,20.0,259.0,172.0,38.0,20.0,43.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.41,2.485,14.17,0.201,5.55,9.61,2.71,0.86,0.458,25.0,53.0,36.0,330.0,473.0,20.0,259.0,172.0,38.0,20.0,43.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
52.14,2.461,14.52,0.181,4.9,10.08,2.76,0.77,0.441,23.0,48.0,35.0,315.0,1330.0,20.0,277.0,172.0,37.0,22.0,60.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
52.34,2.485,14.24,0.19,5.25,9.65,2.82,0.9,0.454,23.0,47.0,34.0,334.0,731.0,24.0,266.0,173.0,38.0,22.0,67.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.81,2.42,14.24,0.192,5.34,9.64,2.58,0.75,0.442,27.0,52.0,34.0,321.0,961.0,19.0,270.0,170.0,35.0,22.0,48.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.88,2.447,14.3,0.19,5.46,9.63,2.73,1.0,0.451,23.0,53.0,35.0,336.0,495.0,24.0,263.0,173.0,36.0,21.0,36.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
52.34,2.485,14.24,0.19,5.25,9.65,2.82,0.89,0.454,23.0,47.0,34.0,334.0,731.0,24.0,266.0,173.0,38.0,22.0,67.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.85,2.455,14.07,0.196,5.13,9.47,2.59,0.9,0.442,25.0,50.0,37.0,331.0,433.0,24.0,260.0,172.0,35.0,23.0,40.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
52.18,2.415,14.2,0.195,5.4,9.32,2.61,0.99,0.437,22.0,45.0,35.0,322.0,389.0,23.0,253.0,170.0,37.0,21.0,54.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.69,2.439,14.19,0.219,5.29,9.76,2.7,1.01,0.447,24.0,48.0,34.0,313.0,425.0,25.0,257.0,168.0,35.0,21.0,57.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.8,2.431,14.04,0.2,5.5,9.66,2.9,0.96,0.449,24.0,51.0,33.0,332.0,540.0,23.0,261.0,170.0,38.0,22.0,49.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.85,2.375,14.12,0.191,5.41,9.75,2.52,0.82,0.434,26.0,51.0,37.0,331.0,387.0,21.0,262.0,167.0,36.0,20.0,68.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.88,2.447,14.3,0.189,5.46,9.63,2.73,1.0,0.451,23.0,53.0,35.0,336.0,495.0,24.0,263.0,173.0,36.0,21.0,36.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.86,2.375,14.12,0.19,5.41,9.75,2.53,0.82,0.434,26.0,51.0,37.0,331.0,387.0,21.0,262.0,167.0,36.0,20.0,68.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
52.63,2.497,14.76,0.178,5.18,9.98,2.86,0.98,0.445,20.0,51.0,34.0,333.0,474.0,25.0,273.0,167.0,38.0,21.0,39.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
52.63,2.497,14.76,0.178,5.18,9.98,2.86,0.98,0.445,20.0,51.0,34.0,333.0,474.0,25.0,273.0,167.0,38.0,21.0,39.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.64,2.443,14.17,0.208,5.58,9.55,2.76,1.0,0.444,31.0,58.0,33.0,334.0,400.0,22.0,256.0,168.0,36.0,20.0,67.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.64,2.443,14.17,0.208,5.58,9.55,2.77,1.0,0.444,31.0,58.0,33.0,334.0,400.0,22.0,256.0,168.0,36.0,20.0,67.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.69,2.439,14.2,0.219,5.29,9.76,2.7,1.01,0.447,24.0,48.0,34.0,313.0,425.0,25.0,257.0,168.0,35.0,21.0,57.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
51.69,2.404,13.98,0.209,5.58,9.44,2.65,1.02,0.452,20.0,50.0,32.0,317.0,470.0,24.0,257.0,169.0,35.0,21.0,52.0,SaddleMountains,WeissenfelsRidge,39,WolffDatabase,5.0,1.0
