SiO2,TiO2,Al2O3,FeO*,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Ga,Cu,Zn,Pb,La,Ce,Th,U,Formation,Member,MemberID,Source,FormationID,Polarity
55.71,2.275,13.62,12.72,nan,nan,0.19,3.02,6.54,3.43,1.79,0.469,17,42,32,337,701,51,313,197,44,17.1,21,20,135,7,22,48,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.66,2.35,13.64,12.95,nan,nan,0.206,3.37,6.99,3.3,1.83,0.456,0.5,12,38,376,681,47,327,197,42,15.1,23,4,133,6,32,56,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.48,2.271,13.79,11.95,nan,nan,0.189,4.15,7.77,3.29,1.53,0.357,7,26,36,337,516,40,326,197,39,14.3,21,70,122,7,28,56,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.61,2.299,13.89,11.76,nan,nan,0.205,4.12,7.73,3.26,1.53,0.357,17,34,43,344,568,41,312,197,39,15.6,22,66,112,7,7,49,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.28,2.264,13.91,11.83,nan,nan,0.189,4.2,7.99,3.15,1.61,0.359,16,44,35,341,513,42,330,197,39,14.1,18,70,121,7,2,45,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.21,2.447,14.09,10.84,nan,nan,0.177,3.12,7.12,3.42,1.85,0.458,9,18,36,375,782,48,339,197,44,16,21,19,132,14,25,66,9,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.61,2.526,14.23,11.91,nan,nan,0.154,2.93,6.78,3.4,1.73,0.466,7,19,32,380,762,40,346,197,37,15.2,22,35,128,8,21,43,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.52,2.323,14.63,9.88,nan,nan,0.15,3.79,8.13,3.47,1.5,0.357,21,49,36,363,552,38,344,197,38,14.3,25,67,121,4,27,69,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
52.57,2.506,14.73,14.25,nan,nan,0.191,3.15,7.29,3.33,1.25,0.47,7,17,42,369,685,32,350,197,38,16.4,26,34,131,6,28,61,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.35,2.23,13.35,12.04,nan,nan,0.216,3.19,6.72,3.26,2.08,0.325,4,24,39,352,690,53,309,198,38,14.4,23,21,123,7,29,49,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.08,2.438,13.5,12.42,nan,nan,0.21,4.06,7.83,2.89,1.9,0.414,20,27,38,392,564,39,290,198,43,13.3,20,78,127,9,22,47,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.48,2.362,13.54,12.58,nan,nan,0.22,2.92,6.61,3.63,1.94,0.475,0.5,11,33,354,682,58,309,198,39,14.2,23,7,137,10,8,46,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.24,2.249,13.57,11.33,nan,nan,0.178,2.91,6.57,3.36,2.02,0.33,0.5,24,26,358,732,54,322,198,38,13.9,24,12,126,10,17,47,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.85,2.285,13.6,12.53,nan,nan,0.19,2.98,6.57,3.48,1.81,0.469,17,42,35,342,707,51,313,198,45,17.5,25,20,137,7,22,48,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.66,2.063,13.65,12.01,nan,nan,0.197,3.67,7.38,3.19,1.58,0.344,16,4,34,356,645,43,323,198,40,14.4,21,36,133,9,22,53,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.56,2.284,13.67,12.06,nan,nan,0.179,3.99,7.65,3.46,1.54,0.362,11,31,36,356,542,41,320,198,40,16.2,22,68,122,6,25,62,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.94,2.325,13.68,11.64,nan,nan,0.208,3.79,8.04,3.16,1.61,0.37,7,33,29,340,683,43,334,198,39,13.8,20,67,118,8,17,55,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.54,2.53,13.72,12.19,nan,nan,0.198,3.54,7.31,3.23,2.03,0.471,10,33,33,393,676,46,317,198,41,14.8,21,22,132,10,18,53,0.1,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.78,2.517,13.76,12.24,nan,nan,0.197,3.58,7.15,3.15,1.85,0.518,10,24,36,355,740,48,321,198,41,14.9,22,25,133,6,30,50,8,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.61,2.515,13.82,11.51,nan,nan,0.197,3.37,7.08,2.98,2.2,0.459,1,29,34,381,757,53,325,198,41,16.3,24,15,136,7,15,58,9,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.92,2.579,13.99,11.68,nan,nan,0.188,3.5,7.45,3.03,1.93,0.479,14,28,30,398,734,45,328,198,42,15.5,22,18,132,11,26,24,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.43,2.443,14.02,10.67,nan,nan,0.193,3.26,7.03,3.24,1.98,0.458,8,17,39,375,863,49,351,198,43,15.9,23,16,127,11,35,46,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.88,2.521,14.06,10.23,nan,nan,0.183,3.3,6.92,3.23,1.94,0.463,3,15,35,397,824,52,328,198,41,16.1,27,16,133,8,29,56,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57,2.486,14.24,9.87,nan,nan,0.17,3.33,7.02,3.43,1.66,0.462,12,7,37,382,1335,50,373,198,46,13.6,22,26,141,7,40,57,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.31,2.195,13.47,11.28,nan,nan,0.189,3.03,6.66,3.05,2.26,0.325,3,17,34,351,695,50,309,199,38,13.3,22,6,115,4,44,43,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.17,2.206,13.52,11.37,nan,nan,0.214,3.05,6.6,3.19,2.09,0.326,0.5,18,27,360,790,54,314,199,39,14.4,21,8,124,10,19,50,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.7,2.335,13.55,13.38,nan,nan,0.195,3.19,6.83,3.21,1.9,0.458,0.5,13,34,355,724,53,324,199,42,15.1,21,7,134,5,28,74,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.77,2.353,13.59,12.31,nan,nan,0.258,3.72,7.57,3.24,1.57,0.37,4,28,33,357,587,41,314,199,39,15.9,24,65,123,6,22,40,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.81,2.351,13.59,12.07,nan,nan,0.19,3.97,7.67,3.19,1.55,0.37,7,29,32,360,611,38,320,199,40,15.8,24,70,119,8,38,47,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.49,2.526,13.8,12.43,nan,nan,0.281,3.41,7.29,3.22,1.83,0.457,10,29,35,401,743,46,326,199,43,14.1,22,17,125,12,12,66,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.72,2.519,13.81,11.52,nan,nan,0.196,3.3,7.03,3.23,1.94,0.467,3,26,31,369,886,49,339,199,41,16,21,19,135,7,23,62,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.95,2.527,13.82,11.53,nan,nan,0.185,3.15,6.98,3.15,1.96,0.462,2,26,30,376,873,51,330,199,41,15.2,23,16,133,10,39,53,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.54,2.42,13.96,13.13,nan,nan,0.188,3.25,6.93,3.23,1.64,0.447,9,0.2,32,374,794,39,338,199,39,14.2,21,23,137,10,30,56,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.85,2.303,13.97,11.68,nan,nan,0.162,4.05,7.35,3.49,1.55,0.366,11,29,39,343,535,41,326,199,39,15.3,24,67,120,6,17,60,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.6,2.56,14.07,10.33,nan,nan,0.191,3.25,7.06,3.19,2,0.469,6,27,26,381,841,51,335,199,41,14.1,25,18,136,9,14,56,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.46,2.249,13.35,12.08,nan,nan,0.236,3.1,6.71,3.49,1.65,0.437,12,8,35,284,659,49,305,200,45,13.4,21,13,132,6,22,52,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.88,2.244,13.39,11.8,nan,nan,0.212,3,6.67,3.23,2,0.333,3,18,36,347,706,56,305,200,39,14.3,20,15,124,9,34,60,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.68,2.323,13.65,12.25,nan,nan,0.198,3.75,7.6,3.37,1.57,0.377,11,31,30,343,607,43,314,200,41,15.5,21,71,123,9,18,56,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.48,2.28,13.7,12.09,nan,nan,0.197,4.14,7.73,3.1,1.64,0.394,24,42,28,347,565,44,319,200,40,13.6,19,81,120,8,15,53,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.61,2.314,13.78,11.89,nan,nan,0.196,4.08,7.78,3.14,1.6,0.372,18,35,32,348,558,39,320,200,39,13.7,20,66,115,4,30,18,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.92,2.541,13.86,11.72,nan,nan,0.221,3.52,7.35,3.14,1.95,0.512,19,19,34,382,741,50,343,200,43,12.6,25,28,136,9,29,62,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.44,2.421,13.87,12.25,nan,nan,0.246,3.2,6.99,3.13,1.74,0.462,0.5,12,35,323,753,45,329,200,38,15.1,24,4,131,7,16,60,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.27,2.516,13.89,10.68,nan,nan,0.19,3.42,7.06,3.27,1.98,0.459,5,23,28,383,847,52,325,200,41,13.6,23,14,130,7,32,64,8,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.08,2.251,13.43,11.43,nan,nan,0.193,3.04,6.65,3.37,1.98,0.327,6,26,29,356,724,56,316,201,39,15.1,22,15,125,11,20,39,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.14,2.379,13.77,12.55,nan,nan,0.198,3.28,7.14,3.15,1.65,0.466,11,10,33,331,924,42,344,201,47,13,21,14,131,9,31,61,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.26,2.309,13.78,11.92,nan,nan,0.198,4.19,7.82,3.2,1.73,0.369,16,34,36,350,551,40,317,201,40,14.8,20,75,120,10,28,39,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.65,2.516,14.41,9.67,nan,nan,0.161,2.91,6.68,3.23,1.99,0.444,8,20,38,391,1277,60,354,201,42,14.8,21,27,221,11,41,56,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.72,2.214,13.31,11.99,nan,nan,0.195,3.02,6.61,3.29,2.09,0.32,5,16,31,357,689,54,308,202,39,12.7,22,18,122,9,33,54,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.53,2.211,13.35,12.06,nan,nan,0.192,3.06,6.72,3.36,1.95,0.324,4,21,31,343,691,51,312,202,39,14.9,24,20,122,10,24,58,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.87,2.513,13.67,12.13,nan,nan,0.206,4.3,7.91,3.13,1.66,0.374,6,27,34,366,537,40,341,202,38,14.8,21,34,124,5,22,52,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.62,2.248,13.7,10.67,nan,nan,0.188,3.01,6.63,3.3,2.05,0.33,2,20,31,354,709,52,310,202,39,15.4,22,17,131,11,24,53,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.39,2.459,13.84,11.02,nan,nan,0.2,3.15,6.82,3.33,2.08,0.466,2,19,25,368,744,55,326,202,41,15.3,20,16,131,10,27,57,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.37,2.535,13.86,11.82,nan,nan,0.218,3.34,7.1,3.14,1.88,0.474,13,26,34,392,759,47,338,202,43,14.4,18,19,128,10,29,42,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.39,2.325,13.96,11.75,nan,nan,0.204,4.03,7.92,3.18,1.62,0.378,20,37,40,346,589,40,322,202,41,15.8,19,65,122,12,17,55,9,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.46,2.383,14.55,11.77,nan,nan,0.18,3.25,7.01,3.08,1.61,0.443,1,15,37,342,743,46,337,202,43,15.9,21,10,120,10,37,51,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.32,2.294,15.22,8.83,nan,nan,0.126,2.84,7.56,3.18,1.88,0.433,12,14,38,371,1145,48,392,202,51,14.8,23,58,164,7,29,54,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.84,2.256,13.37,12.03,nan,nan,0.187,2.93,6.61,3.22,1.98,0.33,4,14,31,365,707,56,319,203,39,13.7,23,21,125,9,25,51,8,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.73,2.235,13.38,12.11,nan,nan,0.193,2.98,6.61,3.3,1.89,0.326,8,16,30,356,700,51,311,203,39,14.3,23,21,125,7,35,49,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.04,2.214,13.61,12.25,nan,nan,0.196,3.95,7.14,3.42,1.56,0.375,13,10,33,378,594,40,304,203,43,15,21,43,135,8,21,54,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.97,2.456,13.71,11.67,nan,nan,0.193,3.12,6.83,3.31,2.02,0.465,0.5,24,30,355,846,55,325,203,41,16,24,14,133,11,28,65,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.3,2.203,13.73,11.64,nan,nan,0.237,3.81,7.59,3.24,1.64,0.366,16,9,34,376,596,41,317,203,43,14.9,21,45,138,6,28,52,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.29,2.54,13.79,11.75,nan,nan,0.216,3.38,7.22,3.07,1.94,0.507,13,25,36,402,965,48,338,203,47,14.1,21,14,128,12,13,48,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.37,2.317,13.84,12.19,nan,nan,0.19,3.31,6.96,3.12,2.02,0.423,0.5,13,38,337,765,49,332,203,42,15,25,3,132,8,26,49,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.98,2.669,14.44,10.77,nan,nan,0.18,2.74,7.54,3.03,1.87,0.495,9,28,35,405,883,49,342,203,44,15.8,23,18,130,12,13,48,9,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.76,2.414,13.34,12.33,nan,nan,0.198,3.91,7.56,3.28,1.59,0.373,6,29,30,360,601,44,312,204,40,14.3,24,67,124,9,31,56,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.85,2.24,13.43,12.01,nan,nan,0.189,2.92,6.62,3.19,1.94,0.354,0.5,19,37,374,712,56,310,204,40,14.6,24,5,120,11,41,58,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.77,2.428,13.57,12.43,nan,nan,0.194,3.59,7.6,3.18,1.6,0.387,7,33,33,376,622,41,319,204,41,16.5,24,72,122,8,23,61,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.37,2.445,13.66,12.1,nan,nan,0.197,3.32,6.92,3.17,2.11,0.461,8,21,30,367,753,53,313,204,40,13.4,20,28,132,9,21,63,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.56,2.389,13.67,11.62,nan,nan,0.183,3.03,6.58,3.11,2.13,0.457,0.5,11,34,345,776,58,316,204,42,16.1,23,7,131,7,22,66,9,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.15,2.43,13.76,11.73,nan,nan,0.186,3.15,6.75,3.18,1.96,0.463,2,16,32,358,775,53,311,204,42,16.3,28,8,127,8,31,52,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.39,2.279,13.77,12.16,nan,nan,0.195,4.04,7.76,3.17,1.64,0.366,18,33,34,337,559,42,322,204,40,14.4,21,71,116,9,0.1,46,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.79,2.495,13.85,12.69,nan,nan,0.187,3.21,7.2,2.99,1.88,0.454,12,3,30,391,739,50,330,204,40,13.9,23,24,135,11,23,62,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.38,2.433,13.58,12.2,nan,nan,0.201,3.91,7.63,3.36,1.65,0.402,9,40,31,371,639,41,304,205,43,16.5,21,86,126,6,26,34,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.43,2.44,13.63,12.25,nan,nan,0.193,3.29,6.87,3.25,1.92,0.461,8,26,35,356,734,52,320,205,42,14,22,23,131,10,25,48,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.02,2.239,13.64,11.4,nan,nan,0.179,3.03,6.65,3.14,2.13,0.334,3,16,34,354,714,51,323,205,40,14.3,23,15,125,12,38,55,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.1,2.312,13.79,12.19,nan,nan,0.198,4.22,7.86,3.13,1.57,0.382,20,36,33,343,568,40,331,205,42,14.4,21,82,131,8,19,53,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.18,2.316,13.86,11.51,nan,nan,0.176,3.08,6.76,3.28,2.14,0.434,0.5,14,34,325,814,62,332,205,44,15.3,26,2,133,7,34,66,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.05,2.23,13.37,11.78,nan,nan,0.198,2.94,6.65,3.03,2.13,0.356,3,18,32,345,767,66,322,206,40,13.4,21,6,122,10,6,39,9,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.02,2.238,13.39,11.87,nan,nan,0.185,2.97,6.6,3.16,2,0.323,7,19,31,355,710,55,318,206,41,15.3,22,22,125,12,25,54,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.77,2.213,13.45,11.96,nan,nan,0.189,3.03,6.61,3.24,1.97,0.32,2,0.2,29,359,719,54,314,206,40,13.6,22,13,128,11,23,55,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.39,2.176,13.55,10.98,nan,nan,0.202,3.08,6.73,3.1,2.2,0.325,15,10,30,349,750,56,318,206,40,13.9,22,15,126,6,24,58,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.6,2.256,13.59,10.57,nan,nan,0.182,3.06,6.77,3.2,2.2,0.329,5,13,35,353,772,53,323,206,41,13.5,22,16,122,10,37,34,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.49,2.222,13.53,10.96,nan,nan,0.195,3.01,6.74,3.19,2.09,0.322,12,10,31,358,709,58,317,207,39,14.3,21,17,125,6,28,55,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.78,2.404,13.7,12.18,nan,nan,0.194,3.77,7.59,3.08,1.67,0.383,4,29,26,368,591,44,320,207,41,17,23,70,123,6,25,52,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.45,2.315,13.81,11.86,nan,nan,0.193,4.11,7.85,3.07,1.74,0.37,20,38,32,350,541,44,330,207,41,14,21,79,128,6,11,34,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.14,2.361,14.07,9.9,nan,nan,0.193,3.23,6.96,3.1,2.33,0.44,2,13,34,314,965,56,345,207,41,14.1,24,3,135,7,7,60,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.48,2.59,14.36,12.21,nan,nan,0.177,3.44,7.27,3.04,1.6,0.563,12,21,39,365,740,46,341,207,44,14.5,22,20,139,10,38,53,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.52,2.244,13.78,10.61,nan,nan,0.19,3.04,6.74,3.29,2.01,0.325,11,10,31,352,753,54,320,208,40,14.7,22,16,129,6,24,58,1,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
58.26,2.034,14.56,9.04,nan,nan,0.147,3.38,6.73,3.19,2.1,0.293,7,11,28,285,919,56,352,208,43,11.2,21,23,121,9,27,57,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.51,2.523,13.93,12.63,nan,nan,0.203,4.02,7.99,3.05,1.51,0.376,7,5,32,373,550,39,361,209,38,14.3,23,29,129,10,17,54,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57,2.42,14.44,9.61,nan,nan,0.258,3.15,6.85,3.18,2.38,0.447,0.5,12,28,331,780,58,340,209,41,16,25,4,137,4,16,55,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.43,2.395,13.74,12.18,nan,nan,0.196,3.14,7.21,3.23,1.79,0.429,16,13,33,391,754,45,285,210,46,14,21,69,130,8,23,64,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.18,2.627,13.69,12.41,nan,nan,0.199,3.75,7.6,3.2,1.69,0.408,0.5,22,31,371,627,42,343,211,40,18.5,26,13,130,9,17,46,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.4,2.411,13.88,12.27,nan,nan,0.188,3.13,7.09,3.25,1.72,0.405,15,13,33,389,704,42,286,211,47,13.3,23,70,134,10,23,55,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.6,2.368,15.65,9.37,nan,nan,0.114,2.09,7.08,3.2,1.75,0.428,9,15,39,365,1307,55,405,211,66,14.5,25,61,189,9,35,60,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
55.46,2.412,13.54,12.3,nan,nan,0.189,3.14,6.77,3.49,1.98,0.464,6,25,36,352,701,53,310,212,40,14.6,24,22,126,8,30,59,0.1,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.18,2.314,13.72,12.93,nan,nan,0.227,4.31,8.07,3.23,1.33,0.446,18,9,37,409,510,29,300,212,48,13.5,21,104,130,7,27,58,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.71,2.3,13.72,10.71,nan,nan,0.18,2.97,6.54,3.25,2.02,0.341,5,22,33,347,787,56,333,212,42,14.7,24,20,133,13,19,54,8,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.82,2.468,13.54,12.1,nan,nan,0.208,3.71,7.63,3.27,1.62,0.394,7,23,36,366,563,45,325,213,42,15.8,25,75,127,8,34,41,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.84,2.313,13.37,13.01,nan,nan,0.198,3.61,6.95,3.44,1.61,0.408,14,10,35,390,631,43,300,216,45,15.3,21,47,139,8,22,54,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.78,2.239,13.49,11.88,nan,nan,0.189,3.04,6.62,3.25,1.92,0.327,13,7,31,356,762,56,330,216,40,15.1,23,21,140,11,26,57,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.36,2.318,13.72,12.2,nan,nan,0.194,3.96,7.8,3.14,1.68,0.375,26,24,34,346,568,46,332,216,41,15.8,22,90,134,10,22,52,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.81,2.552,13.73,12.8,nan,nan,0.194,3.82,7.71,3.08,1.65,0.401,12,10,32,360,550,43,344,216,39,16.2,22,43,136,6,23,56,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
57.32,2.669,14.84,8.46,nan,nan,0.161,3.16,7.06,3.21,2.26,0.523,11,27,35,416,1355,52,374,216,44,14.4,22,12,141,11,35,75,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.75,2.36,13.78,12.31,nan,nan,0.231,4.21,8.05,3.3,1.32,0.457,23,17,38,395,528,29,297,217,50,14.5,20,91,133,6,24,50,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
56.7,2.407,14.51,10.72,nan,nan,0.168,3,6.7,3.55,1.63,0.337,9,12,37,369,854,28,348,217,41,14.3,26,18,146,7,46,45,7,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.73,2.585,13.65,12.93,nan,nan,0.199,3.87,7.71,3.04,1.63,0.403,11,8,33,368,536,45,347,218,41,15.8,22,40,141,7,22,55,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.83,2.567,13.85,12.51,nan,nan,0.199,3.8,7.85,3.07,1.68,0.404,7,4,32,375,565,45,356,218,40,15.1,22,25,130,9,24,61,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.53,2.424,13.6,12.35,nan,nan,0.192,3.72,7.48,3.37,1.68,0.409,18,13,34,365,604,45,306,221,43,15,21,90,131,8,23,55,4,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.81,2.345,13.78,12.15,nan,nan,0.231,4.23,8.19,3.15,1.41,0.461,29,19,39,408,534,30,309,222,50,14.1,22,110,132,4,22,52,0.1,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.87,2.545,13.39,12.47,nan,nan,0.221,3.69,7.52,3.15,1.44,0.44,31,34,37,376,616,73,320,224,45,15.2,19,110,131,11,36,66,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.2,2.416,13.46,13.06,nan,nan,0.198,3.77,7.28,3.32,1.62,0.407,21,16,33,364,599,46,306,224,44,16.2,20,107,133,8,26,60,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.99,2.626,13.61,12.74,nan,nan,0.204,3.78,7.57,3.14,1.69,0.402,9,4,32,366,576,44,349,224,40,16.9,20,29,137,7,24,56,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.43,2.63,13.85,12.08,nan,nan,0.188,3.55,7.73,3.19,1.69,0.413,12,8,32,370,570,46,356,228,43,16.6,22,38,141,8,23,55,5,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.84,2.515,13.66,13.02,nan,nan,0.206,3.73,7.67,2.84,1.83,0.434,16,11,32,382,609,47,312,231,46,15.7,21,104,135,8,27,61,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
58.61,2.822,15.67,7.84,nan,nan,0.093,1.97,6.27,3.4,2.41,0.605,10,2,35,387,1023,60,417,237,52,15.5,24,29,157,12,33,67,6,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.44,2.343,15.89,10.57,nan,nan,0.171,4.84,7.89,3.1,1.2,0.32,71,85,19,263,444,29,371,238,36,13.6,23,128,112,4,26,67,3,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
54.75,2.566,13.31,12.49,nan,nan,0.21,3.5,7.33,3.18,1.95,0.445,25,18,33,377,650,50,297,243,48,16.2,22,110,134,6,28,65,2,nan,GrandeRonde,Undifferentiated,47,WolffDatabase,3,
53.59,2.367,13.77,12.84,nan,nan,0.232,4.33,7.82,3.37,1.24,0.439,121,141,32,316,294,12,567,115,25,7.2,20,190,96,3,12,28,0.1,nan,GrandeRonde,Undifferentiated,47,WolffGRData,3,
53.35,1.904,14.59,11.15,nan,nan,0.208,5.25,9.31,3.01,0.95,0.288,133,192,26,328,238,9,451,117,25,6.8,21,221,103,3,10,26,0.1,nan,GrandeRonde,Undifferentiated,47,WolffGRData,3,
54.63,2.228,13.88,12.76,nan,nan,0.171,3.84,7.69,2.91,1.51,0.392,94,98,26,267,260,8,492,122,24,8.7,19,63,103,1,12,28,0.1,nan,GrandeRonde,Undifferentiated,47,WolffGRData,3,
