SiO2,TiO2,Al2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Formation,Member,MemberID,Source,FormationID,Polarity
50.66,3.198,13.78,0.211,4.77,9.42,2.53,1.12,0.782,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.67,3.198,13.78,0.211,4.77,9.42,2.53,1.12,0.782,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.61,3.328,13.83,0.217,5.24,9.52,2.74,1.15,0.779,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.19,3.277,13.66,0.227,5.36,9.21,2.82,1.12,0.784,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.32,3.201,13.66,0.228,5.77,9.22,2.58,1.06,0.755,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.49,3.307,13.65,0.233,5.66,9.37,2.67,1.22,0.789,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.26,3.226,13.64,0.228,5.29,9.15,2.78,0.99,0.808,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.17,3.254,13.59,0.244,5.31,9.34,2.63,1.22,0.781,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.64,3.242,13.58,0.222,5.14,9.24,2.49,1.03,0.785,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.11,3.269,13.56,0.233,5.02,9.3,2.61,1.1,0.777,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.81,3.251,13.55,0.231,5.31,9.28,2.68,1.1,0.767,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.32,3.289,13.59,0.226,5.19,9.13,2.68,1.23,0.784,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.5,2.988,13.47,0.227,5.38,9.73,2.77,1.1,0.723,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.82,3.164,13.46,0.223,5.51,9.13,2.76,1.2,0.762,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.83,3.163,13.46,0.223,5.51,9.13,2.76,1.2,0.758,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.88,3.229,13.41,0.231,5.37,9.12,2.81,1.22,0.767,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.94,3.217,13.37,0.239,5.37,9.09,2.68,1.22,0.778,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.7,3.29,14.12,0.21,4.82,10.29,2.82,1.1,0.773,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.71,3.293,14.12,0.21,4.82,10.29,2.82,1.1,0.768,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
51.59,3.209,14.11,0.234,5.34,9.03,2.54,1.24,0.789,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.63,3.29,13.86,0.216,5.25,9.35,2.72,1.03,0.791,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.46,3.192,13.47,0.22,5.39,9.06,2.67,1.14,0.771,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.11,3.223,13.67,0.236,5.52,9.3,2.72,1.12,0.786,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.28,3.196,13.55,0.222,5.08,9.22,2.57,1.07,0.774,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.95,3.268,13.54,0.229,5.33,9.29,2.6,1.22,0.792,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.65,3.166,13.67,0.212,4.79,9.43,2.57,1.06,0.771,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.05,3.1,13.65,0.277,5.12,9.88,2.53,1.19,0.773,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.45,3.258,13.65,0.23,5.41,9.19,2.76,1.15,0.779,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.9,3.233,13.64,0.225,5.43,9.32,2.66,1.2,0.758,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.58,3.121,13.58,0.225,5.1,9.19,2.55,1.12,0.758,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.75,3.197,13.46,0.235,5.47,9.17,2.68,1.15,0.744,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.42,3.143,13.46,0.247,5.12,9.1,2.83,1.09,0.772,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.63,3.191,13.46,0.254,5.37,9.2,2.69,1.14,0.765,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.86,3.201,13.42,0.225,5.16,8.99,2.81,1.08,0.768,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.06,3.194,13.26,0.233,5.11,9.33,2.52,1.14,0.774,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.06,3.193,13.26,0.233,5.11,9.33,2.52,1.14,0.774,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.59,3.133,13.73,0.222,5.06,9.14,2.63,1.25,0.769,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.42,3.104,13.63,0.226,5.18,9.31,2.61,1.2,0.769,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.15,3.101,13.43,0.225,5.33,9.2,2.57,1.22,0.77,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.44,3.154,13.34,0.232,5.19,9.18,2.71,1.09,0.77,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.43,3.154,13.34,0.232,5.19,9.18,2.71,1.09,0.77,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.7,3.216,13.32,0.233,5.19,9.32,2.51,1.2,0.812,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.65,3.167,13.67,0.213,4.79,9.43,2.57,1.06,0.771,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.58,3.292,13.67,0.235,5.25,9.29,2.74,1.18,0.795,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.52,3.363,13.91,0.218,5.26,9.37,2.81,1.05,0.774,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.07,3.233,14.03,0.234,5.48,9.64,2.59,1.06,0.789,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.92,3.251,13.52,0.225,5.32,9.27,2.52,1.09,0.767,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.04,3.206,13.39,0.237,5.34,9.16,2.64,1.2,0.775,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.62,3.202,13.38,0.232,5.39,9.22,2.68,1.12,0.757,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.06,3.285,13.76,0.245,5.15,9.46,2.71,1.08,0.781,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.42,3.242,13.75,0.225,5.46,9.19,2.73,1.21,0.778,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.55,3.17,13.72,0.212,5.01,9.32,2.56,0.99,0.786,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.16,3.228,13.71,0.245,4.76,9.22,3.11,1.08,0.786,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
51.08,3.237,13.68,0.219,5.07,9.2,2.72,1.07,0.757,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.51,3.176,13.54,0.233,5.38,9.3,2.66,1.13,0.773,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.59,3.156,13.65,0.223,5.24,9.19,2.52,1.28,0.766,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.06,3.113,13.64,0.211,5.4,9.22,2.78,1.06,0.748,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.32,3.287,13.59,0.237,5.46,9.37,2.63,1.11,0.787,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.25,3.277,13.59,0.24,5.23,9.14,2.67,1.26,0.779,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.76,3.268,13.58,0.262,5.29,9.17,2.66,1.26,0.787,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.99,3.235,13.52,0.232,5.42,9.24,2.64,1.2,0.778,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.58,3.106,13.36,0.219,5.08,8.88,2.68,1.1,0.768,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
47.42,3.094,13.0,1.208,4.25,9.5,2.66,0.95,0.834,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.16,3.211,14.09,0.225,5.08,9.39,2.63,1.08,0.776,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.06,3.11,13.64,0.21,5.4,9.22,2.79,1.06,0.752,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.13,3.285,13.68,0.221,5.15,9.35,2.67,1.11,0.807,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.83,3.147,13.59,0.214,4.79,9.09,2.64,1.03,0.748,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
51.1,3.18,13.73,0.225,5.19,9.01,2.61,1.24,0.779,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
51.22,3.317,14.35,0.195,3.73,10.47,2.73,1.1,0.807,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
51.17,3.291,14.22,0.22,4.14,9.77,2.66,1.09,0.806,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
51.16,3.291,14.21,0.22,4.14,9.77,2.66,1.09,0.806,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
48.92,3.231,13.85,0.24,5.63,9.33,2.6,1.05,0.778,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.93,3.31,13.82,0.241,5.13,9.45,2.57,1.14,0.789,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.45,3.28,13.8,0.215,5.14,9.29,2.75,1.1,0.808,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.09,3.377,13.79,0.246,4.87,9.49,2.62,1.19,0.855,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.16,3.268,13.73,0.218,4.87,9.41,2.75,1.06,0.766,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.89,3.191,13.71,0.233,5.41,9.26,2.67,1.26,0.78,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.92,3.258,13.69,0.231,5.39,9.38,2.55,1.22,0.788,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.75,3.265,13.68,0.225,5.36,9.31,2.73,1.04,0.799,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.2,3.282,13.67,0.219,4.66,9.41,2.7,1.07,0.778,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.2,3.282,13.67,0.219,4.65,9.41,2.71,1.06,0.782,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.47,3.216,13.57,0.235,5.58,9.13,2.58,1.17,0.781,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.0,3.217,13.54,0.23,5.41,9.14,2.57,1.08,0.785,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.73,3.191,13.53,0.239,5.48,9.15,2.79,1.03,0.769,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.1,3.214,13.28,0.238,5.07,9.26,2.69,1.0,0.755,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
51.37,3.299,14.4,0.209,3.68,10.26,2.58,1.1,0.793,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.13,3.338,13.09,0.237,5.19,9.07,2.61,1.09,0.806,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.48,3.259,13.41,0.238,4.49,9.1,2.67,1.18,0.821,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.71,3.291,13.44,0.241,5.33,9.26,2.67,0.97,0.806,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.98,3.255,13.69,0.235,5.55,9.28,2.65,1.21,0.769,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.22,3.34,13.85,0.247,5.13,9.57,2.54,1.37,0.795,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.3,3.185,13.74,0.239,5.54,9.21,2.62,1.16,0.768,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.61,3.181,13.7,0.223,5.56,9.25,2.58,1.2,0.778,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.93,3.251,13.5,0.227,5.47,9.13,2.56,1.15,0.797,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.38,3.308,13.39,0.215,4.81,9.12,2.96,1.18,0.809,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.89,3.261,14.09,0.241,5.23,9.51,2.72,1.05,0.79,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.86,3.337,13.88,0.212,5.0,9.48,2.67,1.11,0.808,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
51.62,3.309,14.23,0.2,4.12,9.64,2.6,1.16,0.808,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.49,3.325,13.81,0.235,5.26,9.41,2.71,1.02,0.807,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.26,3.282,13.72,0.203,4.82,9.59,2.81,1.12,0.778,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.26,3.279,13.72,0.203,4.82,9.59,2.81,1.12,0.783,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.95,3.32,13.63,0.234,5.27,9.29,2.7,1.11,0.834,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.81,3.291,13.58,0.221,5.06,9.29,2.71,1.12,0.791,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.82,3.292,13.58,0.22,5.06,9.29,2.71,1.12,0.788,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.8,3.237,13.53,0.285,5.14,9.36,2.64,1.19,0.822,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.23,3.268,13.5,0.235,5.02,9.32,2.77,1.08,0.806,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.64,3.221,13.5,0.229,5.28,9.12,2.81,1.12,0.778,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.61,3.326,13.81,0.231,5.39,9.4,2.5,1.08,0.787,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.43,3.34,13.87,0.241,5.47,9.43,2.58,1.06,0.815,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.9,3.276,13.7,0.21,4.92,9.29,2.95,1.08,0.827,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
52.03,3.072,13.68,0.224,4.96,8.73,2.55,1.31,0.743,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.77,3.228,13.42,0.226,5.31,9.07,2.59,1.07,0.781,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.42,3.217,13.35,0.244,4.74,9.01,2.95,1.1,0.788,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
51.5,3.308,14.03,0.182,3.62,9.27,2.86,1.18,0.821,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.94,3.331,13.83,0.237,5.45,9.53,2.56,1.16,0.785,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.25,3.237,13.7,0.218,5.36,9.26,2.76,1.14,0.803,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.29,3.27,13.65,0.23,5.36,9.22,2.75,1.19,0.799,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.85,3.275,13.65,0.243,5.38,9.25,2.68,0.97,0.79,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.08,3.289,13.63,0.229,5.37,9.39,2.52,1.21,0.798,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.09,3.257,13.55,0.222,5.33,9.13,2.69,1.24,0.784,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.1,3.316,13.61,0.22,4.87,9.41,2.76,1.13,0.785,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.73,3.227,13.46,0.222,5.1,9.17,2.67,1.07,0.782,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.07,3.27,13.46,0.24,5.36,9.21,2.64,1.22,0.791,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.24,3.233,13.43,0.238,5.48,9.29,2.56,1.15,0.771,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.47,3.269,13.41,0.222,5.14,9.14,2.68,1.13,0.768,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.27,2.616,13.33,0.229,5.71,9.38,2.66,0.96,0.721,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.82,3.203,13.76,0.209,4.89,9.57,2.62,1.12,0.794,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.43,3.317,13.7,0.221,5.12,9.27,2.84,1.18,0.807,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.81,3.203,13.76,0.208,4.89,9.57,2.62,1.12,0.794,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.15,3.236,13.57,0.22,5.3,9.19,2.71,1.2,0.793,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.22,3.278,13.58,0.238,4.91,9.33,2.52,1.17,0.796,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.23,3.314,13.87,0.246,4.74,9.98,2.64,1.05,0.805,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.35,3.286,13.76,0.236,5.21,9.36,2.8,1.1,0.802,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.58,3.255,13.73,0.213,5.0,9.37,2.8,1.17,0.785,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.01,3.254,13.67,0.219,4.95,9.34,2.88,1.09,0.789,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.85,3.176,13.62,0.232,5.45,8.93,2.6,1.22,0.74,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.02,3.244,13.59,0.232,5.52,9.32,2.75,1.16,0.786,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.63,3.252,13.59,0.222,5.22,9.23,2.73,1.12,0.778,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.32,3.29,13.58,0.22,5.17,9.28,2.61,1.12,0.797,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.13,3.31,13.57,0.225,5.09,9.34,2.55,1.16,0.789,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.06,3.291,13.57,0.237,5.3,9.22,2.77,1.18,0.804,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.84,3.309,13.51,0.24,5.06,9.25,2.6,1.3,0.799,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.01,3.252,13.68,0.219,4.95,9.34,2.88,1.09,0.788,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.94,3.218,13.34,0.23,5.33,9.0,2.88,1.18,0.781,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.84,3.332,13.88,0.297,4.85,9.65,2.68,1.04,0.783,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
51.04,3.219,13.88,0.203,4.6,9.39,2.64,1.04,0.803,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.46,3.272,13.86,0.203,5.03,9.24,2.7,1.13,0.784,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.0,3.228,13.84,0.226,5.23,9.45,2.6,1.1,0.786,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.73,3.308,13.86,0.228,5.38,9.35,2.74,0.86,0.795,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
49.51,3.239,13.79,0.238,4.92,9.32,2.78,1.17,0.789,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
50.25,3.253,13.44,0.236,5.19,9.28,2.51,1.2,0.785,Wanapum,PriestRapids,35,WolffDatabase,4.0,0.0
54.03,3.06,13.58,0.181,2.96,6.56,3.62,2.44,0.821,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.68,3.091,13.33,0.205,3.29,6.67,3.51,2.44,0.779,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.68,3.095,13.32,0.205,3.29,6.67,3.51,2.44,0.776,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.33,3.248,13.52,0.174,2.74,7.06,3.54,2.43,0.816,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.33,3.244,13.51,0.174,2.75,7.05,3.54,2.43,0.816,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.38,3.067,13.18,0.201,3.29,6.67,3.41,2.58,0.775,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.39,3.065,13.18,0.201,3.29,6.67,3.41,2.58,0.776,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.43,3.005,13.41,0.202,3.16,6.54,3.42,2.63,0.821,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.81,3.105,13.55,0.205,2.95,6.79,3.57,2.49,0.816,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.43,3.005,13.41,0.202,3.16,6.54,3.42,2.63,0.816,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.8,2.967,13.76,0.271,2.7,6.99,3.15,2.52,0.85,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.8,2.967,13.76,0.271,2.7,6.99,3.15,2.52,0.851,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.48,3.065,13.35,0.203,3.1,6.65,3.46,2.44,0.78,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.48,3.065,13.35,0.203,3.1,6.65,3.46,2.45,0.776,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.76,3.005,13.2,0.236,2.91,6.72,3.22,2.59,0.816,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.8,3.101,13.56,0.205,2.95,6.78,3.58,2.49,0.819,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.03,3.055,13.59,0.181,2.96,6.56,3.62,2.44,0.826,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.28,3.095,13.36,0.199,3.17,6.7,3.56,2.37,0.776,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.57,3.085,13.13,0.214,3.08,6.76,3.53,2.54,0.816,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.67,3.104,13.68,0.188,2.97,6.65,3.54,2.42,0.802,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.67,3.104,13.68,0.187,2.97,6.65,3.54,2.42,0.806,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
52.87,3.168,13.77,0.251,3.06,6.66,3.53,2.35,0.803,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.56,2.995,13.5,0.214,3.06,6.58,3.33,2.71,0.826,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
52.88,3.164,13.77,0.249,3.06,6.66,3.52,2.35,0.806,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.74,3.251,13.93,0.188,2.48,6.99,3.46,2.36,0.855,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.74,3.253,13.93,0.188,2.47,6.99,3.46,2.35,0.853,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.31,3.028,13.58,0.195,2.96,6.71,3.5,2.61,0.842,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.57,3.083,13.12,0.214,3.08,6.75,3.53,2.53,0.819,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.31,3.025,13.57,0.195,2.97,6.71,3.5,2.61,0.846,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.24,3.025,13.44,0.206,3.14,6.62,3.43,2.64,0.836,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.68,2.996,13.56,0.202,3.05,6.66,3.41,2.38,0.831,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.76,3.004,13.19,0.235,2.91,6.72,3.23,2.58,0.813,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.54,3.116,13.45,0.2,3.16,6.71,3.26,2.58,0.775,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.54,3.114,13.44,0.2,3.16,6.72,3.26,2.58,0.776,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.85,3.029,13.5,0.184,2.97,6.49,3.58,2.43,0.824,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.86,3.025,13.49,0.184,2.98,6.49,3.58,2.43,0.826,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.28,3.097,13.37,0.199,3.17,6.7,3.56,2.37,0.779,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.23,3.025,13.44,0.206,3.15,6.62,3.43,2.64,0.834,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.68,2.995,13.56,0.202,3.04,6.66,3.41,2.39,0.826,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.18,2.817,13.79,0.197,2.98,6.32,3.31,2.46,0.866,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.52,3.095,12.99,0.207,3.26,6.88,3.3,2.72,0.786,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.7,3.095,13.7,0.197,2.88,6.8,3.33,2.33,0.797,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
54.7,3.095,13.7,0.197,2.88,6.8,3.32,2.33,0.796,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.52,3.102,13.41,0.205,3.2,6.71,3.39,2.5,0.79,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.52,3.105,13.4,0.205,3.2,6.71,3.39,2.5,0.786,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.41,3.106,13.29,0.201,3.17,6.69,3.54,2.39,0.776,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.4,3.105,13.29,0.201,3.16,6.69,3.54,2.4,0.778,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.5,3.116,13.27,0.195,3.15,6.75,3.35,2.61,0.781,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.49,3.114,13.26,0.195,3.14,6.76,3.34,2.61,0.786,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.06,3.173,13.45,0.198,3.3,6.86,3.36,2.44,0.77,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.05,3.175,13.45,0.198,3.3,6.86,3.36,2.44,0.766,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.73,3.078,13.32,0.226,2.97,7.19,3.16,2.61,0.799,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.73,3.078,13.31,0.226,2.97,7.18,3.17,2.61,0.799,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.47,3.141,13.4,0.2,3.29,6.76,3.48,2.32,0.792,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.55,2.998,13.5,0.214,3.07,6.58,3.33,2.71,0.822,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
53.46,3.144,13.39,0.2,3.29,6.77,3.48,2.32,0.796,SaddleMountains,Umatilla,36,WolffDatabase,5.0,1.0
